,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd
360,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,CollateralManager - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager,CollateralManager,0,50.0,0.5722980532557619,0.16099773242630386,0.45572916666666663,0.05208333333333337,0.05088447259226905,0,57.142857142857146,0.5822361825837065,0.22488038277511962,0.4924924924924925,0.16816816816816815,0.10595065312046444,0,57.48031496062992,0.5822361825837065,0.2278177458033573,0.48948948948948945,0.16816816816816815,0.10599460692802323,0,40.69767441860465,0.5526418786692759,0.16363636363636364,0.6426426426426426,0.21621621621621623,0.09378407851690294,0,0.0,0.5526418786692759,0.2549019607843137,0.48948948948948945,0.15915915915915912,0.08617234468937876
361,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,BinaryOptionMarketManager - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager,BinaryOptionMarketManager,0,47.69230769230769,0.5119144695116427,0.15575620767494355,0.3515625,0.05208333333333337,0.07272330203101114,0,47.87234042553192,0.48844261742705036,0.22195704057279236,0.5015015015015015,0.21321321321321318,0.14347916234708688,0,48.421052631578945,0.48844261742705036,0.22195704057279236,0.5045045045045045,0.21321321321321318,0.1431238332296204,0,42.857142857142854,0.4768185451638689,0.1662870159453303,0.5315315315315315,0.2432432432432432,0.11014176663031625,0,0.0,0.4768185451638689,0.23373493975903614,0.49549549549549554,0.20120120120120122,0.1092184368737475
362,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,UniswapV2Router02 - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager,UniswapV2Router02,0,52.56410256410256,0.6133026072025666,0.20754716981132076,0.47395833333333337,0.05208333333333337,0.07676348547717843,0,57.142857142857146,0.6347337082368508,0.2641975308641975,0.5765765765765766,0.14714714714714716,0.14119842421729215,0,57.48031496062992,0.6347337082368508,0.26732673267326734,0.5555555555555556,0.14714714714714716,0.14167185231279816,0,49.12280701754386,0.6925477955520875,0.20754716981132076,0.6096096096096096,0.1921921921921922,0.11995637949836423,0,49.333333333333336,0.6925477955520875,0.29949238578680204,0.6066066066066066,0.15915915915915912,0.12124248496993988
363,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,AggregationRouterV3 - v0.6.12 abi2 o1 runs200,BinaryOptionMarketManager,AggregationRouterV3,0,47.61904761904762,0.6902290327895865,0.19626168224299065,0.5023474178403755,0.05633802816901412,0.11574773413897281,55,51.37614678899082,0.733573237371718,0.29620253164556964,0.48514851485148514,0.10396039603960394,0.25078510542844323,55,51.351351351351354,0.733573237371718,0.29949238578680204,0.5,0.10396039603960394,0.2503370786516854,0,37.5,0.70390625,0.22195704057279236,0.5346534653465347,0.14356435643564358,0.20620842572062084,0,49.411764705882355,0.70390625,0.3333333333333333,0.5099009900990099,0.11386138613861385,0.17590618336886993
364,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,Synthetix - v0.7.6 abi2 o1 runs200,BinaryOptionMarketManager,Synthetix,0,52.0,0.6772691058405345,0.19626168224299065,0.5399239543726235,0.041825095057034245,0.16976393771973883,0,51.06382978723404,0.6906849051151142,0.31958762886597936,0.5697674418604651,0.2713178294573644,0.31979478409576745,0,51.041666666666664,0.6906849051151142,0.31958762886597936,0.5697674418604651,0.2713178294573644,0.319777397260274,0,49.27536231884058,0.6551915602443087,0.2704714640198511,0.5930232558139534,0.2906976744186046,0.2146118721461187,0,0.0,0.6551915602443087,0.35809018567639256,0.562015503875969,0.2674418604651163,0.21589793915603533
365,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,Synthetix - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager,Synthetix,0,40.32258064516129,0.631283031597886,0.1662870159453303,0.5604395604395604,0.03663003663003661,0.13339700732250875,0,51.06382978723404,0.6343702647294768,0.2641975308641975,0.5826771653543308,0.25196850393700787,0.26791277258566976,0,51.041666666666664,0.6343702647294768,0.2704714640198511,0.578740157480315,0.25196850393700787,0.266934046345811,0,48.529411764705884,0.6572222222222223,0.2641975308641975,0.6023622047244095,0.2834645669291339,0.19362186788154898,0,0.0,0.6572222222222223,0.30279898218829515,0.578740157480315,0.25196850393700787,0.1905241935483871
366,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,CollateralManager - v0.8.4 abi2 o1 runs200,BinaryOptionMarketManager,CollateralManager,0,39.682539682539684,0.717741401020611,0.20754716981132076,0.5681818181818181,0.06168831168831168,0.2025473200070759,0,51.06382978723404,0.7517053206002728,0.2832080200501253,0.587248322147651,0.21812080536912748,0.3044649730561971,0,51.041666666666664,0.7517053206002728,0.2864321608040201,0.5838926174496644,0.21812080536912748,0.3044315992292871,0,50.79365079365079,0.7296962182269063,0.24271844660194175,0.587248322147651,0.28859060402684567,0.20948616600790515,0,53.225806451612904,0.7296962182269063,0.36533333333333334,0.5906040268456376,0.25503355704697983,0.2057460611677479
367,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,NonfungiblePositionManager - v0.8.4 abi2 o1 runs200,BinaryOptionMarketManager,NonfungiblePositionManager,0,37.142857142857146,0.5010578279266573,0.14541387024608501,0.36768802228412256,0.05013927576601673,0.06318013734812467,0,45.744680851063826,0.4768024252010017,0.20187793427230047,0.45507246376811594,0.1768115942028986,0.1179559684912139,0,46.31578947368421,0.4768024252010017,0.20187793427230047,0.45797101449275357,0.1768115942028986,0.11800363709840372,0,47.36842105263158,0.47571656050955413,0.15575620767494355,0.5072463768115942,0.22318840579710142,0.110752688172043,0,0.0,0.47571656050955413,0.26108374384236455,0.45797101449275357,0.19710144927536233,0.10181106216348507
368,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,DSToken - v0.8.4 abi2 o1 runs200,BinaryOptionMarketManager,DSToken,0,36.61971830985915,0.28849091835002544,0.10344827586206896,0.4084507042253521,0.05633802816901412,0.045128398791540784,0,54.255319148936174,0.3070833902006278,0.12280701754385964,0.4257425742574258,0.1534653465346535,0.11395244504262,0,55.208333333333336,0.3070833902006278,0.12035010940919037,0.4158415841584159,0.1534653465346535,0.11370786516853933,0,0.0,0.22364217252396165,0.29559748427672955,0.40594059405940597,0.20297029702970293,0.11224489795918367,0,0.0,0.22364217252396165,0.13024282560706402,0.4257425742574258,0.19801980198019797,0.09491525423728814
369,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,CollateralManagerState - v0.6.12 abi2 o1 runs200,BinaryOptionMarketManager,CollateralManagerState,0,41.891891891891895,0.28267890532041473,0.12035010940919037,0.2723004694835681,0.06103286384976525,0.09667673716012085,71,63.829787234042556,0.272477693891558,0.14541387024608501,0.26732673267326734,0.21287128712871284,0.14087034544638852,71,63.541666666666664,0.272477693891558,0.14541387024608501,0.2623762376237624,0.21287128712871284,0.1406741573033708,0,0.0,0.19389438943894388,0.5106382978723404,0.1633663366336634,0.2277227722772277,0.07653061224489796,0,0.0,0.19389438943894388,0.1288888888888889,0.24257425742574257,0.20792079207920788,0.0847457627118644
370,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,CollateralManagerState - v0.7.6 abi2 o1 runs200,BinaryOptionMarketManager,CollateralManagerState,0,32.83582089552239,0.2808416765654166,0.12527472527472527,0.2723004694835681,0.06572769953051638,0.09611027190332326,71,63.829787234042556,0.2730267673301304,0.15315315315315314,0.26732673267326734,0.21287128712871284,0.13907581875280395,71,63.541666666666664,0.2730267673301304,0.15315315315315314,0.2623762376237624,0.21287128712871284,0.13797752808988764,0,0.0,0.19389438943894388,0.5106382978723404,0.1633663366336634,0.2277227722772277,0.07653061224489796,0,0.0,0.19389438943894388,0.11648351648351649,0.24257425742574257,0.20792079207920788,0.08135593220338982
371,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,AddressResolver - v0.8.4 abi2 o1 runs200,BinaryOptionMarketManager,AddressResolver,0,0.0,0.20684371807967314,0.0870488322717622,0.244131455399061,0.06572769953051638,0.10083081570996978,0,0.0,0.2110836083608361,0.11062906724511931,0.24752475247524752,0.10396039603960394,0.15836698070883803,0,0.0,0.2110836083608361,0.11062906724511931,0.2524752475247525,0.10396039603960394,0.15775280898876404,0,0.0,0.19782971619365608,0.44954128440366975,0.2524752475247525,0.14356435643564358,0.15306122448979592,0,0.0,0.19782971619365608,0.12718204488778054,0.24257425742574257,0.10396039603960394,0.1096045197740113
372,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,UniswapV2Router02 - v0.6.12 abi2 o1 runs200,BinaryOptionMarketManager,UniswapV2Router02,0,40.0,0.689795116842312,0.1990632318501171,0.5340136054421769,0.05442176870748294,0.10347432024169184,0,39.361702127659576,0.704802540186545,0.2736318407960199,0.476027397260274,0.1643835616438356,0.22368947579031612,0,39.583333333333336,0.704802540186545,0.27680798004987534,0.5034246575342466,0.1643835616438356,0.22324649298597193,0,44.927536231884055,0.6284796573875803,0.20754716981132076,0.5102739726027397,0.20890410958904104,0.18053097345132743,0,0.0,0.6284796573875803,0.2864321608040201,0.48972602739726023,0.1643835616438356,0.1744906997342781
373,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,CollateralManager - v0.7.6 abi2 o1 runs200,BinaryOptionMarketManager,CollateralManager,0,52.27272727272727,0.7846030238843036,0.2832080200501253,0.5972696245733788,0.05460750853242324,0.25394144144144143,0,50.0,0.8264443672571494,0.3726541554959786,0.5804195804195804,0.2622377622377622,0.4203319502074689,0,50.0,0.8264443672571494,0.3726541554959786,0.583916083916084,0.2622377622377622,0.42019950124688277,0,51.61290322580645,0.7831004657351963,0.29620253164556964,0.5944055944055944,0.31818181818181823,0.27608695652173915,0,52.63157894736842,0.7831004657351963,0.3617021276595745,0.6048951048951049,0.2797202797202797,0.29844961240310075
374,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,AggregationRouterV3 - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager,AggregationRouterV3,0,51.111111111111114,0.7491180243745991,0.20187793427230047,0.5258215962441315,0.04694835680751175,0.09252265861027191,60,57.85123966942149,0.7915148360229047,0.2832080200501253,0.46039603960396036,0.09405940594059403,0.19156572454015253,60,57.72357723577236,0.7915148360229047,0.2832080200501253,0.46039603960396036,0.09405940594059403,0.19101123595505617,0,45.45454545454545,0.6957186544342507,0.2161520190023753,0.5099009900990099,0.12871287128712872,0.1734475374732334,0,48.888888888888886,0.6957186544342507,0.3403141361256545,0.504950495049505,0.09405940594059403,0.15242018537590113
375,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager,UniswapV2Router02,0,37.142857142857146,0.63240263204695,0.1990632318501171,0.534965034965035,0.0699300699300699,0.07911631419939577,0,38.297872340425535,0.6367632546873598,0.2549019607843137,0.44561403508771935,0.1578947368421053,0.16387046429964885,0,38.541666666666664,0.6367632546873598,0.2549019607843137,0.4421052631578948,0.1578947368421053,0.162890625,0,47.61904761904762,0.6429743028977584,0.2161520190023753,0.5052631578947369,0.18596491228070178,0.15575221238938053,0,0.0,0.6429743028977584,0.28,0.45964912280701753,0.14035087719298245,0.14568345323741008
376,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,CollateralManager - v0.6.12 abi2 o1 runs200,BinaryOptionMarketManager,CollateralManager,0,49.557522123893804,0.7834353146853147,0.27680798004987534,0.6135593220338983,0.05423728813559325,0.2527534067575135,0,48.93617021276596,0.8234818748556916,0.3617021276595745,0.5944055944055944,0.2727272727272727,0.41966129698471705,0,48.958333333333336,0.8234818748556916,0.3544973544973545,0.5979020979020979,0.2727272727272727,0.4187008688456765,0,53.225806451612904,0.7837116154873164,0.309462915601023,0.6048951048951049,0.32167832167832167,0.2778993435448578,0,52.63157894736842,0.7837116154873164,0.3763440860215054,0.6153846153846154,0.28321678321678323,0.3001949317738791
377,False,BinaryOptionMarketManager - v0.6.12 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager,MainchainGatewayProxy,0,0.0,0.16315252508076858,0.07563025210084033,0.23943661971830987,0.04694835680751175,0.026623867069486405,0,0.0,0.16371620694387265,0.08016877637130802,0.24257425742574257,0.1089108910891089,0.07447285778375953,0,0.0,0.16371620694387265,0.08016877637130802,0.24257425742574257,0.10396039603960394,0.07460674157303371,0,0.0,0.12283594394064304,0.5263157894736842,0.2376237623762376,0.1188118811881188,0.07397959183673469,0,0.0,0.12283594394064304,0.1320754716981132,0.24257425742574257,0.1089108910891089,0.05084745762711865
