,id1,id2,hashLevenshtein,hashJaccard,foursJaccard,byteBagJaccard,byteBagJaccardNoZeros,lzjdSimilarity,sizeSimilarity
111,413538377,561054498,64.40677966101694,30.76923076923077,1.0,0.755834829443447,0.604978354978355,0.43349753694581283,0.7677361048350655
112,413538377,560631023,60.273972602739725,36.36363636363637,1.0,0.5646026328620185,0.5734341252699784,0.40240963855421685,0.8887580929958799
113,413538377,613074465,65.0,34.48275862068966,1.0,0.7605061003163127,0.6038961038961039,0.45864661654135336,0.7733272644515248
114,413538377,708266076,54.83870967741935,33.33333333333333,0.23076923076923078,0.5406017470074409,0.2896551724137931,0.4441687344913151,0.554684949396017
115,484313930,793545558,65.07936507936509,38.70967741935484,1.0,0.7940792337831954,0.7736051502145923,0.4936708860759494,0.8154185022026432
116,484313930,575163969,57.31707317073171,44.44444444444444,1.0,0.7153061224489796,0.8308051341890315,0.5108225108225108,0.8163155051323608
117,484313930,561054498,67.21311475409837,41.46341463414634,1.0,0.8265168539325842,0.7991313789359392,0.5492341356673961,0.8364211477632173
118,484313930,560631023,56.09756097560975,44.44444444444444,1.0,0.6581154415392205,0.7651515151515151,0.4780793319415449,0.8157752566180443
119,484313930,613074465,69.35483870967742,40.0,1.0,0.8383287920072662,0.8138006571741512,0.5526315789473685,0.8425125170687301
120,484313930,708266076,57.8125,48.888888888888886,0.23076923076923078,0.5928687196110211,0.3863757317722193,0.5838926174496645,0.604309500489716
121,793545558,575163969,51.19047619047619,26.31578947368421,1.0,0.588655462184874,0.7004926108374384,0.3767258382642998,0.6656387665198238
122,793545558,561054498,77.14285714285714,58.82352941176471,1.0,0.9406926406926407,0.9195767195767196,0.546875,0.9748898678414097
123,793545558,560631023,53.57142857142857,29.72972972972973,1.0,0.5587628865979382,0.6867924528301886,0.3626373626373626,0.6651982378854625
124,793545558,613074465,88.3495145631068,67.74193548387096,1.0,0.9379609544468547,0.9287234042553192,0.543859649122807,0.9678414096916299
125,793545558,708266076,55.55555555555556,33.33333333333333,0.23076923076923078,0.6368937998772253,0.45905969360802956,0.42190305206463197,0.7411034933072151
126,575163969,561054498,55.294117647058826,35.13513513513514,1.0,0.6205395996518712,0.7404426559356136,0.4451345755693582,0.6827835517397198
127,575163969,560631023,93.75,91.30434782608695,1.0,0.9108159392789373,0.9124579124579124,0.6900726392251816,0.99933818663137
128,575163969,613074465,54.21686746987952,29.72972972972973,1.0,0.6248904469763366,0.7411883182275931,0.430327868852459,0.6877560309512972
129,575163969,708266076,48.958333333333336,40.476190476190474,0.23076923076923078,0.49233278955954324,0.4405594405594406,0.6778846153846154,0.4933072151485472
130,561054498,560631023,55.294117647058826,38.88888888888889,1.0,0.5856047700170358,0.7164750957854407,0.3880597014925373,0.6823316764572978
131,561054498,613074465,87.5,74.19354838709677,1.0,0.9775784753363229,0.9622030237580994,0.8418604651162791,0.9927699954812472
132,561054498,708266076,55.73770491803279,41.30434782608695,0.23076923076923078,0.6523645474475415,0.46426680783483326,0.47232472324723246,0.722494286647078
133,560631023,613074465,56.626506024096386,33.33333333333333,1.0,0.5889412773253322,0.7155172413793104,0.39065420560747666,0.6873008648156577
134,560631023,708266076,46.875,43.90243902439025,0.23076923076923078,0.4852224748294901,0.4628937533368927,0.6244541484716157,0.4929807378387202
135,613074465,708266076,58.064516129032256,34.04255319148936,0.23076923076923078,0.6561712846347607,0.4652888182299947,0.46938775510204084,0.7172706496898466
