,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
66,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,0.3333333333333333,36.666666666666664,0.8086240310077519,0.3170418006430868,0.6846142046326124
67,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,67.27272727272728,0.8412487054297973,0.38565629228687415,0.8680346202470096
68,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,33.33333333333333,0.6609181442798154,0.21543026706231455,0.582181059222541
69,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,57.52212389380531,0.8485453034081463,0.36624416277518346,0.734831645673829
70,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,1.0,34.48275862068965,0.6422453703703703,0.19139034322280396,0.5303939628023056
71,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,57.52212389380531,0.8462433510638298,0.36533333333333334,0.7361042388256639
72,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,1.0,35.71428571428571,0.6619273301737757,0.20825958702064898,0.5819912629588576
73,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,1.0,92.85714285714286,0.9953814574067739,0.6516129032258065,0.9979834192247368
74,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,32.758620689655174,0.6472450175849941,0.20470588235294118,0.5627994955863809
75,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,1.0,38.333333333333336,0.7412229373902867,0.26811145510835915,0.6657716118445588
