,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
91,False,DSToken - 0.8.4.hex,Synthetix - 0.5.16.hex,DSToken,Synthetix,0.12048192771084337,34.78260869565217,0.2043924042953346,0.11183496199782844,0.24438902743142144
92,False,DSToken - 0.5.16.hex,Synthetix - 0.6.12.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.18525,0.08141493542953397,0.24106828271439645
93,False,DSToken - 0.5.16.hex,Synthetix - 0.8.4.hex,DSToken,Synthetix,0.12048192771084337,22.727272727272734,0.18052256532066507,0.07838745800671892,0.23008373406866867
94,False,DSToken - 0.5.16.hex,Synthetix - 0.7.6.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.18541223570624296,0.08202247191011236,0.24136592937524254
95,False,DSToken - 0.5.16.hex,Synthetix - 0.5.16.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.179901871706342,0.07899159663865546,0.23373074163905305
96,False,DSToken - 0.7.6.hex,AggregationRouterV3 - 0.5.16.hex,DSToken,AggregationRouterV3,0.030303030303030304,20.0,0.34327645865648493,0.10477299185098952,0.423266078184111
97,False,DSToken - 0.7.6.hex,AggregationRouterV3 - 0.7.6.hex,DSToken,AggregationRouterV3,0.030303030303030304,24.48979591836735,0.35816797703731434,0.10864485981308411,0.4378424210800939
98,False,DSToken - 0.7.6.hex,AggregationRouterV3 - 0.8.4.hex,DSToken,AggregationRouterV3,0.030303030303030304,24.0,0.33693101830126704,0.09901563404748118,0.39889476498900706
99,False,DSToken - 0.7.6.hex,AggregationRouterV3 - 0.6.12.hex,DSToken,AggregationRouterV3,0.030303030303030304,20.83333333333333,0.35816797703731434,0.10541642399534071,0.43769968051118213
100,False,DSToken - 0.6.12.hex,AggregationRouterV3 - 0.5.16.hex,DSToken,AggregationRouterV3,0.030303030303030304,20.0,0.34327645865648493,0.10477299185098952,0.423266078184111
101,False,DSToken - 0.6.12.hex,AggregationRouterV3 - 0.7.6.hex,DSToken,AggregationRouterV3,0.030303030303030304,24.48979591836735,0.35816797703731434,0.10864485981308411,0.4378424210800939
102,False,DSToken - 0.6.12.hex,AggregationRouterV3 - 0.8.4.hex,DSToken,AggregationRouterV3,0.030303030303030304,24.0,0.33693101830126704,0.09901563404748118,0.39889476498900706
103,False,DSToken - 0.6.12.hex,AggregationRouterV3 - 0.6.12.hex,DSToken,AggregationRouterV3,0.030303030303030304,20.83333333333333,0.35816797703731434,0.10541642399534071,0.43769968051118213
104,False,DSToken - 0.8.4.hex,AggregationRouterV3 - 0.5.16.hex,DSToken,AggregationRouterV3,0.030303030303030304,26.41509433962264,0.39428024410673684,0.1473389355742297,0.4510718789407314
105,False,DSToken - 0.8.4.hex,AggregationRouterV3 - 0.7.6.hex,DSToken,AggregationRouterV3,0.030303030303030304,26.92307692307692,0.4122730118973075,0.1551043429216018,0.4666057918079833
106,False,DSToken - 0.8.4.hex,AggregationRouterV3 - 0.8.4.hex,DSToken,AggregationRouterV3,0.030303030303030304,28.301886792452834,0.3875485465458397,0.14285714285714285,0.4250995305722265
107,False,DSToken - 0.8.4.hex,AggregationRouterV3 - 0.6.12.hex,DSToken,AggregationRouterV3,0.030303030303030304,27.450980392156865,0.4122730118973075,0.15315315315315314,0.46645367412140576
108,False,DSToken - 0.5.16.hex,AggregationRouterV3 - 0.5.16.hex,DSToken,AggregationRouterV3,0.030303030303030304,22.0,0.3449797281182924,0.10817031070195628,0.4313997477931904
109,False,DSToken - 0.5.16.hex,AggregationRouterV3 - 0.7.6.hex,DSToken,AggregationRouterV3,0.030303030303030304,24.48979591836735,0.35926202941909746,0.11072664359861592,0.4462561961909731
110,False,DSToken - 0.5.16.hex,AggregationRouterV3 - 0.8.4.hex,DSToken,AggregationRouterV3,0.030303030303030304,26.0,0.3379819524200164,0.09868796349115802,0.40656010458137737
111,False,DSToken - 0.5.16.hex,AggregationRouterV3 - 0.6.12.hex,DSToken,AggregationRouterV3,0.030303030303030304,22.91666666666667,0.35926202941909746,0.10753306497987349,0.4461107126556693
112,False,NonfungiblePositionManager - 0.6.12.hex,Synthetix - 0.6.12.hex,NonfungiblePositionManager,Synthetix,0.06,35.82089552238806,0.7360415864458991,0.2657601977750309,0.7589378827178651
113,False,NonfungiblePositionManager - 0.6.12.hex,Synthetix - 0.8.4.hex,NonfungiblePositionManager,Synthetix,0.06,34.32835820895522,0.756885593220339,0.2720496894409938,0.7951707356205043
114,False,NonfungiblePositionManager - 0.6.12.hex,Synthetix - 0.7.6.hex,NonfungiblePositionManager,Synthetix,0.06,34.32835820895522,0.7357019064124783,0.2657601977750309,0.7580019787683504
115,False,NonfungiblePositionManager - 0.6.12.hex,Synthetix - 0.5.16.hex,NonfungiblePositionManager,Synthetix,0.06,35.82089552238806,0.7604061402242434,0.271260086902545,0.7827633232612241
116,False,NonfungiblePositionManager - 0.7.6.hex,Synthetix - 0.6.12.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7392124613003096,0.2728402734617775,0.7647661133865057
117,False,NonfungiblePositionManager - 0.7.6.hex,Synthetix - 0.8.4.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7599070982726085,0.27601246105919003,0.801277214917008
118,False,NonfungiblePositionManager - 0.7.6.hex,Synthetix - 0.7.6.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7389558232931727,0.2784019975031211,0.763823022203061
119,False,NonfungiblePositionManager - 0.7.6.hex,Synthetix - 0.5.16.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7634429400386847,0.27680798004987534,0.7887745203707696
120,False,NonfungiblePositionManager - 0.5.16.hex,Synthetix - 0.6.12.hex,NonfungiblePositionManager,Synthetix,0.06,35.82089552238806,0.7236413428396052,0.26968381897086174,0.750906156573273
121,False,NonfungiblePositionManager - 0.5.16.hex,Synthetix - 0.8.4.hex,NonfungiblePositionManager,Synthetix,0.06,35.82089552238806,0.7440015114301908,0.2641975308641975,0.7867555626107892
122,False,NonfungiblePositionManager - 0.5.16.hex,Synthetix - 0.7.6.hex,NonfungiblePositionManager,Synthetix,0.06,34.32835820895522,0.7233057851239669,0.26968381897086174,0.7499801571553298
123,False,NonfungiblePositionManager - 0.5.16.hex,Synthetix - 0.5.16.hex,NonfungiblePositionManager,Synthetix,0.06,35.82089552238806,0.7477928331995657,0.2880503144654088,0.7744794560414848
124,False,NonfungiblePositionManager - 0.8.4.hex,Synthetix - 0.6.12.hex,NonfungiblePositionManager,Synthetix,0.06,35.294117647058826,0.6976786693474685,0.25953259532595324,0.7134741075917547
125,False,NonfungiblePositionManager - 0.8.4.hex,Synthetix - 0.8.4.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7189458754632383,0.2864321608040201,0.747536450477627
126,False,NonfungiblePositionManager - 0.8.4.hex,Synthetix - 0.7.6.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.6973491773308957,0.257985257985258,0.7125942684766214
127,False,NonfungiblePositionManager - 0.8.4.hex,Synthetix - 0.5.16.hex,NonfungiblePositionManager,Synthetix,0.06,33.82352941176471,0.7205828613192033,0.2510690287110568,0.7358722976370036
128,False,NonfungiblePositionManager - 0.6.12.hex,AggregationRouterV3 - 0.5.16.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.64285714285714,0.40433427341546685,0.18793503480278423,0.42409818969436053
129,False,NonfungiblePositionManager - 0.6.12.hex,AggregationRouterV3 - 0.7.6.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,22.807017543859644,0.3859171656192785,0.17229536348025187,0.4099794101131107
130,False,NonfungiblePositionManager - 0.6.12.hex,AggregationRouterV3 - 0.8.4.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,24.13793103448276,0.4115114322478472,0.1642978965321205,0.4500093590394951
131,False,NonfungiblePositionManager - 0.6.12.hex,AggregationRouterV3 - 0.6.12.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.64285714285714,0.3859171656192785,0.1844997108155003,0.41011311067732703
132,False,NonfungiblePositionManager - 0.7.6.hex,AggregationRouterV3 - 0.5.16.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.298245614035082,0.4067180890768848,0.18518518518518517,0.42735503341237335
133,False,NonfungiblePositionManager - 0.7.6.hex,AggregationRouterV3 - 0.7.6.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,22.41379310344827,0.38819489374409,0.17768832662449685,0.41312782927355035
134,False,NonfungiblePositionManager - 0.7.6.hex,AggregationRouterV3 - 0.8.4.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,25.423728813559322,0.41386690557961275,0.1743119266055046,0.4534651864625997
135,False,NonfungiblePositionManager - 0.7.6.hex,AggregationRouterV3 - 0.6.12.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,19.298245614035082,0.38819489374409,0.1886244921648288,0.413262556585471
136,False,NonfungiblePositionManager - 0.5.16.hex,AggregationRouterV3 - 0.5.16.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,17.85714285714286,0.3957768306857807,0.18793503480278423,0.41961002195941477
137,False,NonfungiblePositionManager - 0.5.16.hex,AggregationRouterV3 - 0.7.6.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,21.05263157894737,0.37774871645839386,0.1689497716894977,0.40564065931158555
138,False,NonfungiblePositionManager - 0.5.16.hex,AggregationRouterV3 - 0.8.4.hex,NonfungiblePositionManager,AggregationRouterV3,0.0,24.13793103448276,0.40279998062297145,0.16165626772546796,0.44524697727332857
