,isInner,id1,id2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 fourbytes,fStatV2 ssdeep,fStatV2 ppdeep,fStatV2 ppdeep_mod,fStatV2 byteBag,fStatV2 lzjd,fStatV2 bz,fStatV2 jump,fStatV2 ncd,fStatV2 fourbytes,fStat0V2 ssdeep,fStat0V2 ppdeep,fStat0V2 ppdeep_mod,fStat0V2 byteBag,fStat0V2 lzjd,fStat0V2 bz,fStat0V2 jump,fStat0V2 ncd,fStat0V2 fourbytes
fStatV2 ppdeep,0.546087440704396,-0.020092123226881965,-0.07172766319461334,0.6074212828019333,0.6076986535984139,0.22606957645940828,0.19875952977368175,0.21774123079721297,0.1997649976232388,0.07724587966953501,0.22045441174816124,0.30131958075650606,0.509234285610305,0.5092407943809054,0.22935719778988325,0.21078233892170645,0.21220726766981557,0.20459573108856896,0.21467255917403677,0.2190003505906788,,0.5107541286114107,0.5107636363426423,0.23074820365890267,0.2108358514701208,0.21245135612042437,0.20353408249725133,0.2149687276593507,0.21898928654196181,,0.9967500478955278,0.9999893222930322,0.19185594981798,0.21431924651623188,0.1413405904990484,0.20464758192039875,0.21921458488566656,0.22481095337643595,,0.5938981437187258,0.5936357838154521,0.21254605916085004,0.21431924651623188,0.18465962065772895,0.20145001836065687,0.21424556914675208,0.2240236831319436,,0.9967477988792525,1.0,0.1919021090916158,0.2142485038946852,0.1413425141481962,0.20465965334722308,0.21920728753009258,0.22480243880906509,,0.5938993033867729,0.5936365363766822,0.21306573753814928,0.2142485038946852,0.18455938094452629,0.20144753505439952,0.21423280140724613,0.22402106493996493,
fStatV2 ppdeep_mod,0.22940194774537306,-0.05199848212337116,-0.1079904297220639,0.13546343618503087,0.1355351298868322,0.4779859851987249,0.5521586891275201,0.4639409673060454,0.5343785308441147,0.06876570846340437,0.38135547771886186,0.11337451538337555,0.18119128139098475,0.18144592455991182,0.471788643554569,0.5478089765828933,0.4251255597797552,0.5289835384361337,0.4123461399899379,0.3460385328727311,,0.18191499283406817,0.18216981849768726,0.4817075149354853,0.5615044154644552,0.4277268440741297,0.5352325694092552,0.4177264277472988,0.3518240048723376,,0.1911775388790531,0.19190097615049467,0.9942615024215318,0.5765824800185594,-0.1701654646974854,0.538399893321258,0.39366631008195374,0.4053230283258545,,0.16322798964702148,0.16365969041020084,0.4701869745996507,0.5765824800185594,0.3162394241432438,0.5460594554141641,0.4041399244328363,0.40985126238216957,,0.19117682218756188,0.1919021090916158,1.0,0.5766765886721237,-0.17078064116331648,0.5380377357390218,0.3935811415468609,0.40601143518002636,,0.16322980575483445,0.1636601747265259,0.4691746901854317,0.5766765886721237,0.3163866157564412,0.5459868478438601,0.40440169130283393,0.40928277377847844,
fStatV2 byteBag,0.2814859708185264,-0.0455721163470965,-0.0690754430676468,0.14989467088375316,0.1500097495218418,0.6473118864098192,0.8085211687126553,0.6237755148799462,0.7636731044464014,0.1484229522176037,0.5335118625508168,0.19172859359440197,0.2095716825769366,0.20983143146011482,0.6311181534834053,0.8857023182037143,0.5316991042611683,0.7606902330927592,0.595079863578796,0.5128893649688872,,0.20941787764232483,0.20967703630278864,0.6361590844607905,0.8955573714731584,0.5220570272159801,0.7580309312422153,0.59792218049727,0.5153514242923461,,0.21445095820586818,0.21424777399062742,0.5757830630536211,0.9988364369341087,-0.20279517943176248,0.750272453468346,0.5963616846597635,0.5250004545672077,,0.21119217427522946,0.2111990793686802,0.5467858461115223,0.9988364369341087,0.27990679926490925,0.7615038174266148,0.5835447286889651,0.5470739742779663,,0.21445218639559835,0.2142485038946852,0.5766765886721237,1.0,-0.2027466989592897,0.7496754612867498,0.5964958513312703,0.5257181387187748,,0.2111944019678846,0.21119971706095825,0.5439503931397157,0.9999999999999999,0.2797416600093785,0.7614084872520127,0.5839282470640254,0.546730680542192,
fStatV2 lzjd,0.1271727282713089,0.08022169321885642,-0.11804424325102424,0.12629406992773284,0.12631000111964705,-0.12721687631074308,-0.20246154871393618,0.018419926692508914,-0.18224982718822136,-0.15589590189482933,0.09664640400511525,0.04564286061954529,0.09264392274680992,0.09239289364788048,-0.1935857059969649,-0.2158141880614016,0.11335144285351005,-0.17835624659503851,-0.1115907649939111,0.07465698045116528,,0.09109720625111832,0.09086245500664498,-0.196419854748924,-0.216451759649339,0.11694689426112788,-0.18473163380220173,-0.11109890269054744,0.0767099836538402,,0.14193735113500228,0.14134202592143585,-0.17039999044439483,-0.20253115612783262,0.9903579421392191,-0.18846468710927125,-0.03466907319093883,0.15169622587297157,,0.15252949052288475,0.1521155614544116,-0.2102241514778669,-0.20253115612783262,0.29676898208525854,-0.18300156010686283,-0.10193597684663581,0.11295267504774119,,0.14193859215114155,0.1413425141481962,-0.17078064116331648,-0.2027466989592897,1.0,-0.18799122448119623,-0.03497540047230606,0.15121535976606187,,0.15252853827150686,0.15211538202668967,-0.20765398646745512,-0.20274669895928973,0.2969705424700035,-0.18297637060667887,-0.10198323689906816,0.11330736207210663,
fStatV2 bz,0.26916246134846683,-0.017609325549738885,-0.04375887703332576,0.1462468671350609,0.14631439369236257,0.5937836316256008,0.7236558518817496,0.6262007293751123,0.8282127499051875,0.14159824817311206,0.5237992282492493,0.19044303272775245,0.21486354491134044,0.21493951105899864,0.5789828656970746,0.7540502768878146,0.530887786295769,0.8428423062926297,0.6801232166053,0.49206235868230125,,0.21506428913553974,0.21514292578833139,0.5857885364366148,0.764135575506408,0.5256555777301953,0.844803286072393,0.6845204629635855,0.49279302295290317,,0.20493422271124143,0.2046597039502753,0.5370372388520016,0.7496029694140488,-0.18793871518092367,0.9985969291681809,0.6836981245856455,0.5294024945351767,,0.20094786264593362,0.20108626768629334,0.4862732539204347,0.7496029694140488,0.31033959633947,0.8480659921443291,0.6729275688100979,0.5345933812680498,,0.20493313141470026,0.20465965334722308,0.5380377357390218,0.7496754612867498,-0.18799122448119623,1.0,0.6838106397214848,0.5303145465177622,,0.20094876474823112,0.20108642556528417,0.48320318607784724,0.7496754612867498,0.31019203177543186,0.8481611347901832,0.6729033406512466,0.5348172752945399,
fStatV2 jump,0.2818046996614596,-0.000525811981383531,-0.08143053200409664,0.1504636817297349,0.15055018680900104,0.529722796793561,0.5870568248632231,0.5883684250182809,0.6664272793985118,0.12600618110353357,0.5382729539864544,0.2397108248655764,0.21480997200435287,0.2146698113989948,0.4979500543416935,0.6139165890843126,0.528979799804546,0.6844313846461584,0.7111778317273627,0.5140679017964517,,0.21444593373722362,0.21429968303686242,0.4964018884846219,0.6118132155312507,0.5177846504640703,0.677601325175593,0.7154822270349483,0.5121599939896944,,0.21973339165577496,0.21920709108293712,0.3929945749045939,0.5966929852207022,-0.03472898442880523,0.6832297616339965,0.997824826241864,0.5692231236699961,,0.21497317243272654,0.21484051992131004,0.3776687221763172,0.5966929852207022,0.3466153420694783,0.6726968470899064,0.7326288072713564,0.5538885334987209,,0.21973262080275519,0.21920728753009258,0.3935811415468609,0.5964958513312703,-0.03497540047230606,0.6838106397214848,1.0,0.5682780423299856,,0.21497349723940326,0.2148402331521514,0.3755645701623031,0.5964958513312703,0.3461910111951367,0.6727061098516718,0.7323225373968731,0.5538411823845882,
fStatV2 ncd,0.2797856042864656,0.04473116771686881,-0.10200722707882379,0.1520652291713739,0.15216757367795897,0.47488640241518787,0.49466554093206705,0.6860632739882364,0.5335248740929275,-0.01029439512005427,0.7064599741415163,0.16602436709142984,0.20937318631997837,0.20930328624722294,0.39274519113146417,0.509852176055754,0.6889637139962724,0.5418498238796451,0.4929502176610653,0.6618094748879154,,0.20833992888587885,0.2082784441231313,0.3979209291311993,0.5190371132109209,0.6894665490972517,0.5360302226257556,0.49765723875643864,0.6666474153081902,,0.22535695348675733,0.22480172167587842,0.40523890551941955,0.5260302513688611,0.1517930679135491,0.5299375536711213,0.5685662274335006,0.9894651209723871,,0.24321699051176118,0.2428004490952086,0.3484092804115025,0.5260302513688611,0.5576308726864271,0.5373990890711043,0.488228000700626,0.8059324124843448,,0.22535811447528586,0.22480243880906509,0.40601143518002636,0.5257181387187748,0.15121535976606187,0.5303145465177622,0.5682780423299856,1.0,,0.24321826833833607,0.24280050161466848,0.34846800189590876,0.5257181387187748,0.5571937817548087,0.5374236635174927,0.48848543358857177,0.8059309262449069,
fStatV2 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
fStat0V2 ssdeep,0.4578279634852486,0.009540778058115644,-0.046645037923487245,0.5500245380484456,0.5502678792323088,0.207060569356522,0.20495925242847687,0.23610653704548723,0.19656076693422406,0.07415431022595391,0.24721155355406804,0.2531725671439148,0.5490356045338182,0.5488777348245467,0.23256322868207807,0.20622284871426821,0.23601110372346323,0.20078783476690779,0.21885622001794827,0.25013193581583687,,0.5450021598675914,0.5448550960047388,0.23277481791179103,0.20638420636979413,0.2360871056353985,0.20030777380791126,0.21921859950092387,0.2500487271799489,,0.5956026473793172,0.5938957212092558,0.16308411400608658,0.21130043613317118,0.15264793304921342,0.200922508479104,0.21498934161295113,0.24323114791082057,,0.9999909298194951,0.9966880302037783,0.2370801895233716,0.21130043613317118,0.19258802996314311,0.1979775674584987,0.2189948832985626,0.2505445524951503,,0.5956081897281463,0.5938993033867729,0.16322980575483445,0.2111944019678846,0.15252853827150686,0.20094876474823112,0.21497349723940326,0.24321826833833607,,1.0,0.9966889231122914,0.23770869809578227,0.21119440196788458,0.1924048655114057,0.19797332368873066,0.218973858266468,0.2505435928969781,
fStat0V2 ppdeep,0.4576883754676454,0.009572498740344928,-0.04673055678547427,0.5498931235125369,0.5501698804853686,0.20702672646603057,0.20503386780370514,0.23576013904001816,0.1965917701834579,0.07423971477784229,0.24700645824553044,0.25325245370139493,0.5486740870020239,0.5485475742549288,0.23242867332915693,0.20628024768195585,0.2355142217786238,0.20084621852111603,0.21881016603984774,0.24987198191351917,,0.5447535855289101,0.5446549970351101,0.23266827277693977,0.20643847587614775,0.23559381012976285,0.2003985553039493,0.21916852250433388,0.24977539879894595,,0.5952647921878766,0.5936328188601226,0.16351445190237376,0.21130537745695147,0.15223559674906573,0.20105967343408088,0.21485607855324007,0.2428131073103207,,0.9966878387433157,0.9999986248458366,0.23796521520349603,0.21130537745695147,0.1921876119715625,0.1980677844101556,0.21894574676615247,0.25016647490468735,,0.5952711987528039,0.5936365363766822,0.1636601747265259,0.21119971706095825,0.15211538202668967,0.20108642556528417,0.2148402331521514,0.24280050161466848,,0.9966889231122914,1.0,0.23859513382889547,0.21119971706095825,0.19200479701362824,0.19806353407962204,0.21892598201598665,0.25016503390917255,
fStat0V2 ppdeep_mod,0.2268184124340127,0.0029761276759238176,0.007589196192356868,0.14571250865609112,0.1457932144157281,0.4309609843147696,0.4978232621103285,0.3790049047954892,0.4743858787950231,0.142573805027678,0.3760221920998087,0.1429512144324658,0.18730226570153258,0.1873966949441757,0.4056202304022955,0.5239312802225295,0.32616095240948023,0.4895548401404948,0.44092745019350965,0.3866792866308604,,0.18694685041613812,0.18705906792359803,0.4115424177574903,0.5254866416900933,0.3183114932621351,0.48715997744949147,0.4406172125467126,0.38796919093233495,,0.21350907075375983,0.2130649627374458,0.46917996612854623,0.5440220035153358,-0.20749741808245592,0.48315079911926423,0.37553460837032127,0.3476198654847692,,0.23770850878905234,0.23859496402814526,0.9914404242044637,0.5440220035153358,0.1364651842548677,0.47871634261145024,0.4339271776786419,0.3964332244661239,,0.2135099982724707,0.21306573753814928,0.4691746901854317,0.5439503931397157,-0.20765398646745512,0.48320318607784724,0.3755645701623031,0.34846800189590876,,0.23770869809578227,0.23859513382889547,1.0,0.5439503931397157,0.13582913159692556,0.47860490700997976,0.4338185737180622,0.3960519869356374,
fStat0V2 byteBag,0.2814859708185264,-0.0455721163470965,-0.0690754430676468,0.14989467088375316,0.1500097495218418,0.6473118864098192,0.8085211687126553,0.6237755148799462,0.7636731044464014,0.1484229522176037,0.5335118625508168,0.19172859359440197,0.2095716825769366,0.20983143146011482,0.6311181534834053,0.8857023182037143,0.5316991042611683,0.7606902330927592,0.595079863578796,0.5128893649688872,,0.20941787764232483,0.20967703630278864,0.6361590844607905,0.8955573714731584,0.5220570272159801,0.7580309312422153,0.59792218049727,0.5153514242923461,,0.21445095820586818,0.21424777399062742,0.5757830630536211,0.9988364369341087,-0.20279517943176248,0.750272453468346,0.5963616846597635,0.5250004545672077,,0.21119217427522946,0.2111990793686802,0.5467858461115223,0.9988364369341087,0.27990679926490925,0.7615038174266148,0.5835447286889651,0.5470739742779663,,0.21445218639559835,0.2142485038946852,0.5766765886721237,0.9999999999999999,-0.20274669895928973,0.7496754612867498,0.5964958513312703,0.5257181387187748,,0.21119440196788458,0.21119971706095825,0.5439503931397157,1.0,0.2797416600093785,0.7614084872520127,0.5839282470640254,0.546730680542192,
fStat0V2 lzjd,0.19115277429693012,-0.04453580545868585,-0.168550701305024,0.14207654128943378,0.14211014942977973,0.2823235708656359,0.2842607233888345,0.5214425717682086,0.3236336551877661,-0.11407997952095575,0.44434779401904906,0.038008588356464576,0.1591383281312958,0.1588656412292683,0.21174737826671322,0.2645725748493409,0.6248152373644162,0.3295638222724771,0.27895996445304055,0.38278404795843896,,0.15804156471132902,0.1578013333763509,0.2213593153091618,0.27834697089385435,0.6417539258521686,0.3274408901236707,0.2850109001134369,0.3906153247800567,,0.18511728643600409,0.1845592078390825,0.3159046209511171,0.2799922698374702,0.2976639139916108,0.3098954893869503,0.34641619326375156,0.557600609097445,,0.19240372615827894,0.19200447371519036,0.13464927758835862,0.2799922698374702,0.9929032275017904,0.3347569656822587,0.2782289705635334,0.5016517212532999,,0.18511683968405854,0.18455938094452629,0.3163866157564412,0.2797416600093785,0.2969705424700035,0.31019203177543186,0.3461910111951367,0.5571937817548087,,0.1924048655114057,0.19200479701362824,0.13582913159692556,0.2797416600093785,1.0,0.33475001390067094,0.27849354304000207,0.5016273909941524,
fStat0V2 bz,0.2755754126740829,-0.03377204572154443,-0.06518998376850935,0.1495764170860463,0.14964208883942445,0.6037025074792671,0.7351694188608521,0.6374088120736701,0.8658027066498194,0.13662987177253028,0.525922671262079,0.1914620017392523,0.21258424330382783,0.21266155581254637,0.5829475532445023,0.7646278699331971,0.5473952097559485,0.8997283431824713,0.6714372625614872,0.4930334714807747,,0.21295767964079168,0.21302929689021555,0.5907672763468949,0.7776545483284638,0.542957204885649,0.911041535379124,0.6761917928985917,0.49499625289531285,,0.20174049247898002,0.2014478460080254,0.5449568750975011,0.7613776813101818,-0.18292550269363955,0.8484454284949942,0.6725560279081249,0.5366977337160049,,0.19797247959125558,0.198063603849266,0.481542203899291,0.7613776813101818,0.3348691563486785,0.9995952472477264,0.6616346570552045,0.5386812274269135,,0.20173931012148547,0.20144753505439952,0.5459868478438601,0.7614084872520127,-0.18297637060667887,0.8481611347901832,0.6727061098516718,0.5374236635174927,,0.19797332368873066,0.19806353407962204,0.47860490700997976,0.7614084872520127,0.33475001390067094,1.0,0.6615522144778084,0.5387862195869413,
fStat0V2 jump,0.2586080623101405,0.02928570288333687,-0.03279433446344867,0.1445544960536509,0.14465689120505118,0.5069726787503314,0.574463535897064,0.5259518991165558,0.6560028047644871,0.1620275435897013,0.4930812844931017,0.2462546940356548,0.22528361539295297,0.22513191142117403,0.4809393958632216,0.5985779103272144,0.4644440705469032,0.6730940368395035,0.8210857671827255,0.4816353815022422,,0.22465281300515905,0.22449399473584128,0.48160388661435727,0.5981832925084204,0.4547171610831268,0.6683816110096303,0.8233206728591462,0.4796663734839712,,0.21473264382935253,0.2142323184450834,0.40361199075436943,0.584123215356769,-0.10164733944310259,0.6725813361703871,0.7321917609314103,0.48886387433177764,,0.21897403248400796,0.21892648472767454,0.43591444729376166,0.584123215356769,0.2788204777940739,0.6615417051404743,0.9953954712876321,0.5077166924721465,,0.21473234946425476,0.21423280140724613,0.40440169130283393,0.5839282470640254,-0.10198323689906816,0.6729033406512466,0.7323225373968731,0.48848543358857177,,0.218973858266468,0.21892598201598665,0.4338185737180622,0.5839282470640254,0.27849354304000207,0.6615522144778084,1.0,0.507687582523767,
fStat0V2 ncd,0.2811757191128468,0.06556841844487427,-0.06928947375035135,0.1522179633250688,0.1523015683387263,0.4760851182013443,0.5256375621351814,0.70219425930868,0.5372075459895711,0.017423668244500732,0.7921445872342161,0.18048492035466038,0.2181293913476338,0.2180689920364709,0.40949369457337137,0.5323458044253542,0.6909173732741263,0.5442905710635619,0.5151773645821446,0.7683185831217211,,0.21721914309967758,0.21716148384114528,0.41369369048949256,0.5407254240736993,0.687839870569638,0.5391556081094306,0.517713311775965,0.7742483753131076,,0.22452677576421579,0.22402000761625462,0.40824884502832026,0.5470912998679456,0.1137626328179538,0.534449212197264,0.554065440668028,0.8058568370867589,,0.25054331240381345,0.250165209927844,0.3963624377754587,0.5470912998679456,0.5021523996651115,0.5387664654084237,0.5073862180941635,0.9934647387226174,,0.2245281775855491,0.22402106493996493,0.40928277377847844,0.546730680542192,0.11330736207210663,0.5348172752945399,0.5538411823845882,0.8059309262449069,,0.2505435928969781,0.25016503390917255,0.3960519869356374,0.546730680542192,0.5016273909941524,0.5387862195869413,0.507687582523767,1.0,
fStat0V2 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
