,isInner,id1,id2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 fourbytes,fStatV2 ssdeep,fStatV2 ppdeep,fStatV2 ppdeep_mod,fStatV2 byteBag,fStatV2 lzjd,fStatV2 bz,fStatV2 jump,fStatV2 ncd,fStatV2 fourbytes,fStat0V2 ssdeep,fStat0V2 ppdeep,fStat0V2 ppdeep_mod,fStat0V2 byteBag,fStat0V2 lzjd,fStat0V2 bz,fStat0V2 jump,fStat0V2 ncd,fStat0V2 fourbytes
fStat0 ncd,0.1373552413548077,0.02573453118876676,0.031053380780239625,0.0749261190525019,0.07492668873362321,0.39896086091581595,0.5047765558178071,0.6083668930511805,0.39069253248632724,-0.10071462860253083,0.6927528408455345,0.1969905038077116,0.18226345770078223,0.1811903861981434,0.359970975577108,0.5360029514267439,0.6453340474484492,0.4368464124049894,0.49246794294666585,0.7335451899856857,,0.18282902110627025,0.1821157248849578,0.3566236230856047,0.5364736566687253,0.6483569589888093,0.40469800028507963,0.49018563683516725,0.734091881157497,,0.13051013261770567,0.13048970769203821,0.3425888795402242,0.49129909760654644,0.2514469746484739,0.38215866433042817,0.47089066737375884,0.7357539321054386,,0.2095767452382167,0.20947061861783323,0.3687566856995668,0.49129909760654644,0.560983019823126,0.41118344963866266,0.4882104786699423,1.0,,0.13051096264659476,0.13048937104844674,0.34583327852024,0.49113987505773515,0.2507789261741151,0.38248148673594173,0.4709403871705944,0.7357348158922986,,0.21152011466471118,0.21140867021398985,0.3769476200525855,0.49113987505773515,0.5604189053263745,0.41099361879636037,0.4882550100383877,0.9884110483304399,
fStat0 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
fStatV2 ssdeep,0.664739733951411,-0.005648871527471401,-0.011065862839281527,0.5262769921403366,0.5262908674045924,0.12309578059159926,0.12153262908542445,0.1300075297978023,0.12163675423355215,0.07042747006053564,0.12922957383803654,0.14529642758403247,0.16594960334559536,0.1655248281451174,0.11962075540422604,0.12624701425660256,0.13196986096946323,0.12744696630851227,0.12946541949392054,0.12767548883225877,,0.16854945149023048,0.16816759214395158,0.11975429048071266,0.12610270152667316,0.1317194420920769,0.12689691706393402,0.12926526785021566,0.1274951664079999,,0.9999771722776889,0.9994157384742183,0.142197930703123,0.128117879541444,0.13031096321306895,0.1243225396928763,0.1341939970920869,0.13498367980920548,,0.477723130213414,0.4782281179400591,0.13569247988211555,0.128117879541444,0.13052885678212092,0.1278374889994484,0.1292778108999303,0.13051096264659476,,1.0,0.9994313608663877,0.14226655966425683,0.1281033483525882,0.1305776544201705,0.12431339881432953,0.13446344014498088,0.13516105407735138,,0.4719986700923347,0.4724877281197779,0.13561133214809332,0.1281033483525882,0.13055939818787343,0.12770970946111304,0.12934845486158897,0.13065818464700416,
fStatV2 ppdeep,0.6646504846367075,-0.00561772519908891,-0.01103949377860912,0.5260636365567878,0.5260841468448267,0.12307693502425773,0.1215391048990754,0.13000250651073192,0.12162026283021549,0.07042179457982496,0.12921391516241923,0.14528606071116962,0.16590636081348412,0.16548269884478392,0.11959945699532804,0.1262389422067642,0.1319535463103563,0.127432043844742,0.12944570051720306,0.12765729710707546,,0.1685058156169021,0.16812693598366635,0.1197322634553844,0.12609459288863278,0.13170363503507243,0.12688144269289417,0.1292451769421014,0.12747699625751924,,0.9994223131549957,0.999975259804987,0.1422664721617402,0.12809793035093556,0.13027999774156077,0.12430839495146764,0.13416340212975567,0.13495330296971916,,0.47763530573610496,0.47814771772568104,0.135676854949778,0.12809793035093556,0.13050524264913038,0.1278145917014068,0.12925950952353735,0.13048937104844674,,0.9994313608663877,1.0,0.14233308629875716,0.12808338189806434,0.1305441724515653,0.12430034711553872,0.13443269966794108,0.1351310542580348,,0.47191232424903085,0.4724079589838155,0.13559570908791937,0.12808338189806434,0.130535019751478,0.12768568599430474,0.12933006336646166,0.13063668348436175,
fStatV2 ppdeep_mod,0.12201724529822949,0.0016742518305341912,-0.0009685352729263021,0.07806949100540732,0.07807267026358537,0.36591779530156826,0.4238483069920848,0.3993046770929529,0.3990968474678429,-0.1509858606517215,0.28993200207725,0.1273470471606524,0.031547801262532635,0.03408032827056869,0.3070377517328897,0.49639702692203536,0.42046140743687777,0.428599127095213,0.32070654648230473,0.2626385146680643,,0.032124755579269006,0.03505504579851507,0.3110083666614571,0.5030505820320679,0.4238885023839965,0.41798684797347313,0.321866344391616,0.26110627547453574,,0.1422653499268173,0.14233070135408524,0.9712875057115377,0.5440411088412953,0.02778676832242068,0.4635176185055806,0.3417099367707903,0.3733212977601469,,0.1605721470153516,0.1605135350048755,0.4043569656115408,0.5440411088412953,0.521041046926698,0.4268655044046795,0.32311248186197794,0.34583327852024,,0.14226655966425683,0.14233308629875716,1.0,0.5447601503970251,0.028112239646288596,0.46350811469875397,0.3420632244332169,0.37468962035189013,,0.1620113441827819,0.1619505570328865,0.40852734363213683,0.5447601503970251,0.5211960609835592,0.42687066683181274,0.32284209227765737,0.3460648681368549,
fStatV2 byteBag,0.13451127510610206,0.031451123123207726,0.015296215248201175,0.07483596821877589,0.07483671490745498,0.4520200106656498,0.5777851963623319,0.5441569399879472,0.545553827024324,-0.14723002614950062,0.41717045568001293,0.14652181089044075,0.08502569862615621,0.08940739574177908,0.36889261044343263,0.7071300093895978,0.5478901033036496,0.5560442243466955,0.4129887761012859,0.3841462272129715,,0.0855878906003568,0.09040184510865482,0.37244955113655853,0.7271435810182401,0.553575253573631,0.5470754905237514,0.4130598200074494,0.38498974910569705,,0.1281028322081324,0.1280838523652955,0.5425768529937234,0.9957878450050416,0.12103043027565362,0.5814245576387624,0.4508105979686455,0.5201607189129067,,0.16957482537280946,0.16952728237461429,0.40505200001427644,0.9957878450050416,0.7070340274520631,0.5644398758985246,0.4098641338700049,0.49113987505773515,,0.1281033483525882,0.12808338189806434,0.5447601503970251,1.0,0.12067726436689827,0.5821513802518156,0.4509302361762441,0.5214210753894901,,0.17098969972709413,0.170937276869635,0.40741358241255504,1.0,0.7076791302051081,0.5643010861857833,0.40967238991955124,0.4916735159993644,
fStatV2 lzjd,0.1276303756826185,-0.055171979106106016,-0.05004632559466534,0.07475325742104962,0.07475586141510247,0.07933415093571153,0.07445185037924923,0.15958740726891826,0.14174593160979485,-0.029973174722458848,0.2938631894971202,0.17804712752720578,0.006939313759784353,0.0011345688311631208,0.05515207408741491,0.06421196823960676,0.20555852492537893,0.16959896430203225,0.3188905946359919,0.2880532718758775,,0.007427335523612099,0.0018979922988265018,0.05468460080129038,0.0713115070649498,0.2104013295986117,0.16121867166167547,0.3141059545967009,0.29525817134246035,,0.13057665441962543,0.130543965203639,0.02588532625255296,0.12107701535335537,0.9680784638056326,0.12821489627529384,0.3957665098627766,0.28278575758373575,,0.1742270080676228,0.1742673082745372,0.2606678754187213,0.12107701535335537,0.17399657725599704,0.1562808873617669,0.31433190781102793,0.2507789261741151,,0.1305776544201705,0.1305441724515653,0.028112239646288596,0.12067726436689827,1.0,0.12903227979164061,0.39568668761417614,0.28219992493445023,,0.17345403728789546,0.1734844112789938,0.25962017775350155,0.12067726436689828,0.17469710906213223,0.15611733413497808,0.31451668076860556,0.25106024804425114,
fStatV2 bz,0.12968324413384025,0.02249334135610276,-0.00890232273767178,0.07387715960719221,0.07387818152499342,0.4136915657441775,0.3978055487838975,0.42313794666167814,0.6498366058467397,-0.20576565797883972,0.3440344150892819,0.1641145007547892,0.020414676021887596,0.02203076237306952,0.24288275108354543,0.4955264460654971,0.4347959050725613,0.6712232505929732,0.4673566273846769,0.3142137858604143,,0.02103721614934393,0.023103278555993867,0.24564836087233127,0.5075837284617657,0.43828446741357,0.6718774802296696,0.4676506930000323,0.3150783150558315,,0.12431362069323652,0.12429986771724819,0.4607664645838962,0.5814574224743646,0.12782998332219592,0.9939109154470126,0.5106426493067532,0.4309823719290433,,0.1539432299540334,0.15389273195258732,0.4282443984986686,0.5814574224743646,0.5437138590129532,0.6880688916188449,0.4713404293064797,0.38248148673594173,,0.12431339881432953,0.12430034711553872,0.46350811469875397,0.5821513802518156,0.12903227979164061,1.0,0.5111944652393716,0.4325354483157866,,0.1558607506841926,0.15580853464381017,0.43437653420445,0.5821513802518156,0.5439038959850387,0.6880108907243039,0.4712935557186427,0.3826464377499596,
fStatV2 jump,0.137714906299695,0.0021530682073316386,-0.030340563762472007,0.07494981832221974,0.07495076833659652,0.36422974629893967,0.3504251295507373,0.4527392246162969,0.47148465641941784,-0.13199837582361668,0.47634161934539887,0.25992397685856455,0.06032476252260423,0.057880906818471106,0.31744688697225487,0.4142765590809034,0.4918526977735948,0.5506935822625978,0.6875183674913782,0.4461915933362971,,0.06097791922374797,0.05899269731983647,0.32194206484018567,0.42014276915049137,0.494543037651926,0.52776490271973,0.6837820001566682,0.447594338829845,,0.13446272322024505,0.13443314910146714,0.3398440463435121,0.45056666782506893,0.3937790060703882,0.5102236479778589,0.9938421814700227,0.5153196757001257,,0.1928762084443344,0.19273474439024443,0.45845539912785316,0.45056666782506893,0.5054244842007324,0.5181289109279984,0.6924126948503199,0.4709403871705944,,0.13446344014498088,0.13443269966794108,0.3420632244332169,0.4509302361762441,0.39568668761417614,0.5111944652393716,1.0,0.516536302996173,,0.1952166251988908,0.1950725742591971,0.46705058852305403,0.4509302361762441,0.5052521278808066,0.5178806008584917,0.6924545691949529,0.4709363119374625,
fStatV2 ncd,0.13954230900035466,0.018699403673652536,0.000545158873691809,0.07492053559222062,0.07492113131414384,0.4146851858032112,0.4506716437749254,0.5473639166892758,0.4329725773640471,-0.11968181179526677,0.5974368701463286,0.20858766161868111,0.1185806312578456,0.11786833286684002,0.32322786077662197,0.5143465393837798,0.5936205742699739,0.4697793666029529,0.4746774382718594,0.6118580731297681,,0.11915581218918088,0.11887629625784832,0.32375502499535835,0.5248614466910311,0.60007319162664,0.45024091532400606,0.47185235637094114,0.6169968833472733,,0.13515965605965166,0.13513074398458652,0.37159708585663886,0.521714986776604,0.2819196439423565,0.43215306328978137,0.5161343931730905,0.9783758692118113,,0.20305641036621322,0.20297386979989607,0.3948565125068612,0.521714986776604,0.5743020504052515,0.456970838896813,0.4655010892226991,0.7357348158922986,,0.13516105407735138,0.1351310542580348,0.37468962035189013,0.5214210753894901,0.28219992493445023,0.4325354483157866,0.516536302996173,1.0,,0.2044711742115801,0.20438371641907532,0.39967603746426755,0.5214210753894901,0.5730561005029126,0.45674444828542327,0.4656501378025388,0.73612786676397,
fStatV2 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
fStat0V2 ssdeep,0.4022858786598449,0.01662373645441775,0.006707894931486551,0.33942635475036537,0.33943707195721756,0.12103783504946404,0.17412139504402382,0.20305653966855705,0.13830296544305334,0.041010401241645844,0.20983403824240696,0.22341413496191986,0.15185834729688266,0.1522348744615758,0.12105244830819403,0.16536293567780755,0.20290088013539825,0.16593400503340353,0.20462118167413956,0.2114391506872946,,0.1528668011854881,0.1533469702092064,0.12114271452496236,0.164681893434602,0.20284143949748268,0.1564082745162671,0.20454447509211124,0.21143330306442334,,0.47199409494894595,0.471912009214073,0.16073633049816638,0.17082625402926524,0.1737474596578467,0.15570323241787282,0.19531302694236186,0.2041447662890244,,0.9877906390896241,0.9857969423157611,0.21797781776804342,0.17082625402926524,0.18752977093614534,0.15286402530391827,0.2042275136555626,0.21152011466471118,,0.4719986700923347,0.47191232424903085,0.1620113441827819,0.17098969972709413,0.17345403728789546,0.1558607506841926,0.1952166251988908,0.2044711742115801,,1.0,0.9979493499106783,0.22249659298003052,0.17098969972709416,0.18739124115321013,0.1528908322159394,0.20415587200172644,0.21152082529030117,
fStat0V2 ppdeep,0.4018157727669151,0.016368905707433556,0.0066211536528975054,0.33964589067006545,0.33965425547932515,0.12098118164700053,0.17429276779658043,0.20305894927621052,0.13812444551011965,0.04113950994666885,0.2097035509339754,0.22322945394864716,0.15169681808467766,0.15211148971300711,0.12106253297726173,0.165353426503857,0.2029219672581876,0.16575314059130156,0.20442677040243099,0.21131856208355368,,0.15270749383022703,0.15322291593340584,0.12116011788918166,0.16467281577485107,0.2028604137617963,0.1562366344691156,0.2043501573894573,0.21131259565688265,,0.47248348418145664,0.4724080432451844,0.16067245272407274,0.17077253378283216,0.17377571977672365,0.15565225834409097,0.19516878711958105,0.20405820485893852,,0.9857580423483538,0.9877440329454258,0.21818139849690504,0.17077253378283216,0.18758999050878308,0.15267934827323262,0.2040670889930278,0.21140867021398985,,0.4724877281197779,0.4724079589838155,0.1619505570328865,0.170937276869635,0.1734844112789938,0.15580853464381017,0.1950725742591971,0.20438371641907532,,0.9979493499106783,1.0,0.2227303513270214,0.170937276869635,0.1874517920365156,0.15270625523301537,0.20399572151587914,0.21140919817972806,
fStat0V2 ppdeep_mod,0.125658029570569,-0.015836054714286677,-0.01878046091152858,0.07845738558913047,0.07846000879717294,0.33292091070058266,0.29894347224214407,0.3698093225581373,0.37902666766337,-0.17896719656484267,0.3667823577931558,0.2634651185850371,-0.008770110620613343,-0.009522189876674142,0.21680848921651927,0.36493120732695755,0.40849333717061076,0.4422460531318244,0.41840886968585783,0.3306536685810238,,-0.008276376367706978,-0.008794393271163428,0.21717779647069982,0.37247042928987484,0.41139574957092023,0.43626500408565005,0.4179452023698315,0.3346921121956137,,0.13561050427745766,0.13559531956534687,0.4064957955979718,0.4062781543267469,0.25918059363234036,0.4330814798734889,0.46649822616798386,0.39681627186095986,,0.2196383270041332,0.21985693394239103,0.962023751223825,0.4062781543267469,0.4375693763062561,0.4430384596000749,0.41968279993168955,0.3769476200525855,,0.13561133214809332,0.13559570908791937,0.40852734363213683,0.40741358241255504,0.25962017775350155,0.43437653420445,0.46705058852305403,0.39967603746426755,,0.22249659298003052,0.2227303513270214,1.0,0.40741358241255504,0.4361830597234126,0.44292632716035,0.41948025716703713,0.37686821347816973,
fStat0V2 byteBag,0.13451127510610206,0.031451123123207726,0.015296215248201175,0.07483596821877589,0.07483671490745498,0.4520200106656498,0.5777851963623319,0.5441569399879472,0.545553827024324,-0.14723002614950062,0.41717045568001293,0.14652181089044075,0.08502569862615621,0.08940739574177908,0.36889261044343263,0.7071300093895978,0.5478901033036496,0.5560442243466955,0.4129887761012859,0.3841462272129715,,0.0855878906003568,0.09040184510865482,0.37244955113655853,0.7271435810182401,0.553575253573631,0.5470754905237514,0.4130598200074494,0.38498974910569705,,0.1281028322081324,0.1280838523652955,0.5425768529937234,0.9957878450050416,0.12103043027565362,0.5814245576387624,0.4508105979686455,0.5201607189129067,,0.16957482537280946,0.16952728237461429,0.40505200001427644,0.9957878450050416,0.7070340274520631,0.5644398758985246,0.4098641338700049,0.49113987505773515,,0.1281033483525882,0.12808338189806434,0.5447601503970251,1.0,0.12067726436689828,0.5821513802518156,0.4509302361762441,0.5214210753894901,,0.17098969972709416,0.170937276869635,0.40741358241255504,1.0,0.7076791302051081,0.5643010861857833,0.40967238991955124,0.4916735159993644,
fStat0V2 lzjd,0.12654630475633877,0.007809270757483693,0.0015804432732438782,0.07533188488847359,0.07533384044734963,0.4689612471786074,0.6277050086602584,0.6164230198687097,0.5137020289968046,-0.15329571606804737,0.4791949771790567,0.170703876634204,0.09681380599256129,0.10203365160329927,0.41498853528540863,0.6982601571767265,0.6642731457110351,0.5438075044100008,0.4807463347331014,0.4590820987175742,,0.09743251211102215,0.10307492673046138,0.4158001686670202,0.7035500255908717,0.6651362831325984,0.5155367576542078,0.4803835542794242,0.4550576517678504,,0.13055898929905158,0.13053593673060368,0.5184957730843949,0.7075972676550013,0.17574938356156597,0.5427870488524658,0.505249448183382,0.5716413205044725,,0.18483976818311526,0.1849033601063479,0.4284260122501988,0.7075972676550013,0.978843599015391,0.5287210323944078,0.48150088486609527,0.5604189053263745,,0.13055939818787343,0.130535019751478,0.5211960609835592,0.7076791302051081,0.17469710906213223,0.5439038959850387,0.5052521278808066,0.5730561005029126,,0.18739124115321013,0.1874517920365156,0.4361830597234126,0.7076791302051081,1.0,0.5285169662123672,0.48137789306915596,0.5606305819036359,
fStat0V2 bz,0.13365161342373416,0.02377544745036993,-0.002896362782500415,0.07458215592898325,0.07458354855137418,0.4057166495896968,0.39552048021724007,0.42359294048495877,0.6823524584817989,-0.1754976582651524,0.3850202362424511,0.1857512413971619,0.03234791199761196,0.03372212240395687,0.27834591099769296,0.4998606347189061,0.4443326810775775,0.7917161890447209,0.471990238030058,0.3503645625112752,,0.032842296313309725,0.03464072673254183,0.2818316996349608,0.5115655524936665,0.4482712537619395,0.8285499980848046,0.4719866987457437,0.3522324288645665,,0.1277095250880526,0.12768483039641096,0.4245164424290567,0.5635798269578094,0.1541383736493966,0.6880629233954388,0.5172989201242353,0.45545290523029214,,0.15111047467612027,0.15092634221171383,0.43667872143734393,0.5635798269578094,0.5287631064032711,0.9979589287664887,0.46290471869451544,0.41099361879636037,,0.12770970946111304,0.12768568599430474,0.42687066683181274,0.5643010861857833,0.15611733413497808,0.6880108907243039,0.5178806008584917,0.45674444828542327,,0.1528908322159394,0.15270625523301537,0.44292632716035,0.5643010861857833,0.5285169662123672,1.0,0.4629144335739346,0.4110759313174851,
fStat0V2 jump,0.1362972281935688,0.02411892621072114,-0.012507524601387831,0.07498982345780866,0.07499070542970186,0.3450824098731699,0.35049035128425876,0.45360370537672856,0.4556557418788697,-0.14051866999056425,0.48771731053921535,0.24432922103376395,0.14331993945035687,0.14102996587136496,0.3602463125768978,0.42912440150740977,0.4943433254583969,0.5312064040202634,0.8562444386831609,0.46282086749515783,,0.14395954391810345,0.14203334023859232,0.3497169535746397,0.4046818082592862,0.4809309884111387,0.46837890491143064,0.8588486987835284,0.4457904780140859,,0.12934828376171087,0.12933095529851873,0.3211136463754905,0.4096358192362972,0.3147821711367555,0.47046267723359847,0.6929450763528754,0.4650672312519705,,0.20170943188214427,0.20155124452559758,0.4109331134249461,0.4096358192362972,0.4815365516425673,0.46316315677306374,0.9936779682177795,0.4882550100383877,,0.12934845486158897,0.12933006336646166,0.32284209227765737,0.40967238991955124,0.31451668076860556,0.4712935557186427,0.6924545691949529,0.4656501378025388,,0.20415587200172644,0.20399572151587914,0.41948025716703713,0.40967238991955124,0.48137789306915596,0.4629144335739346,1.0,0.48753103297735945,
fStat0V2 ncd,0.1373474624312773,0.025303270606390992,0.031229031697188374,0.07492644836474037,0.07492699188236927,0.39913852746318,0.504972032769389,0.6085404270568956,0.390637869932082,-0.10032601696484499,0.692948248348011,0.19669778432160231,0.1822165138690821,0.1812238106587211,0.35924034471718747,0.5360488283704488,0.6455506237796089,0.4366529850901114,0.4917243058803603,0.7338867470541206,,0.18278631856259933,0.18214691469404795,0.355873282961229,0.536702937989896,0.6487331228512746,0.4048134991203862,0.4894697580406066,0.7345297856738948,,0.13065731220043583,0.1306370452435683,0.342728922841281,0.49179217289168436,0.2517189031727994,0.38231839700740605,0.47082667654077853,0.735890564399036,,0.2095632628947221,0.20945690188554472,0.3684167702808485,0.49179217289168436,0.5611377180772735,0.41126637160392887,0.4874938191100139,0.9884110483304399,,0.13065818464700416,0.13063668348436175,0.3460648681368549,0.4916735159993644,0.25106024804425114,0.3826464377499596,0.4709363119374625,0.73612786676397,,0.21152082529030117,0.21140919817972806,0.37686821347816973,0.4916735159993644,0.5606305819036359,0.4110759313174851,0.48753103297735945,1.0,
fStat0V2 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
