,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw lev,raw fourbyte,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons lev,skeletons fourbyte,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel lev,fstSecSkel fourbyte,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat lev,fStat fourbyte,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 lev,fStat0 fourbyte
230,False,212062586,361996893,ambi wallet,smart Julien Niset/Argent,0,0,44.44444444444444,0.2845849802371542,0.1888111888111888,0.25,0.0,0.08173076923076923,0.1576576576576577,1.0,0,0,16.0,0.32456140350877194,0.40350877192982454,0.25,0.0,0.1732283464566929,0.3873873873873874,1,0,0,16.0,0.32456140350877194,0.3584905660377358,0.25,0.0,0.16666666666666666,0.24022346368715086,1,0,0,5.0,0.2413793103448276,0.7142857142857143,0.25,0.0,0.125,0.2142857142857143,1,0,0,10.0,0.2413793103448276,0.6842105263157895,0.25,0.0,0.23809523809523808,0.4301675977653632,1
231,False,212062586,390726882,ambi wallet,smart GnosisSafe,0,0,41.891891891891895,0.22965116279069767,0.25,0.1428571428571429,0.0,0.07727272727272727,0.13165266106442575,0.0,0,0,14.0,0.27741935483870966,0.5686274509803921,0.1428571428571429,0.0,0.15753424657534246,0.2913165266106442,1,0,0,16.0,0.27741935483870966,0.5319148936170213,0.1428571428571429,0.0,0.14084507042253522,0.19426751592356684,1,0,0,5.0,0.25925925925925924,0.5,0.1428571428571429,0.0,0.13333333333333333,0.1923076923076923,1,0,0,10.0,0.25925925925925924,0.5238095238095238,0.1428571428571429,0.0,0.2698412698412698,0.24522292993630568,1
232,False,212062586,380260548,ambi wallet,smart GnosisSafe,0,0,40.25974025974026,0.2222222222222222,0.24087591240875914,0.1428571428571429,0.0,0.07555555555555556,0.1267217630853994,0.0,0,0,14.0,0.27388535031847133,0.5094339622641509,0.1428571428571429,0.0,0.14189189189189189,0.2865013774104683,1,0,0,16.0,0.27388535031847133,0.46938775510204084,0.1428571428571429,0.0,0.14482758620689656,0.19062500000000004,1,0,0,5.0,0.25,0.5,0.0,0.0,0.12903225806451613,0.18518518518518523,1,0,0,10.0,0.25,0.5238095238095238,0.1428571428571429,0.0,0.265625,0.24062499999999998,1
233,False,212062586,368113519,ambi wallet,smart Julien Niset/Argent,0,0,44.285714285714285,0.2903225806451613,0.24087591240875914,0.25,0.0,0.08542713567839195,0.1728971962616822,1.0,0,0,16.0,0.3425925925925926,0.40350877192982454,0.25,0.0,0.1864406779661017,0.4018691588785047,1,0,0,16.0,0.3425925925925926,0.3584905660377358,0.25,0.0,0.1794871794871795,0.2514619883040936,1,0,0,5.0,0.22580645161290322,0.7142857142857143,0.25,0.0,0.11764705882352941,0.19999999999999996,1,0,0,10.0,0.22580645161290322,0.6842105263157895,0.25,0.0,0.23076923076923078,0.45029239766081874,1
234,False,212062586,477996669,ambi wallet,smart GnosisSafe,0,0,44.61538461538461,0.25666666666666665,0.22302158273381295,0.1428571428571429,0.0,0.08,0.15100671140939592,0.0,0,0,14.0,0.31343283582089554,0.5094339622641509,0.1428571428571429,0.0,0.17829457364341086,0.35906040268456374,1,0,0,16.0,0.31343283582089554,0.46938775510204084,0.1428571428571429,0.0,0.16666666666666666,0.25098039215686274,1,0,0,5.0,0.25,0.3333333333333333,0.1428571428571429,0.0,0.12903225806451613,0.18518518518518523,1,0,0,10.0,0.25,0.6842105263157895,0.1428571428571429,0.0,0.25396825396825395,0.3019607843137255,1
235,False,212062586,649064345,ambi wallet,smart Julien Niset/Argent,0,0,40.84507042253521,0.2669172932330827,0.24087591240875914,0.19999999999999996,0.0,0.0787037037037037,0.17391304347826086,1.0,0,0,16.0,0.3140495867768595,0.42857142857142855,0.25,0.0,0.16417910447761194,0.3739130434782608,1,0,0,16.0,0.3140495867768595,0.38461538461538464,0.25,0.0,0.16030534351145037,0.22994652406417115,1,0,0,5.0,0.21212121212121213,0.7142857142857143,0.25,0.0,0.1111111111111111,0.1875,1,0,0,10.0,0.21212121212121213,0.6842105263157895,0.25,0.0,0.2318840579710145,0.41711229946524064,1
236,False,212062586,646985657,ambi wallet,smart Julien Niset/Argent,0,0,46.875,0.2693726937269373,0.21428571428571427,0.19999999999999996,0.0,0.07589285714285714,0.16249999999999998,1.0,0,0,14.0,0.29457364341085274,0.45454545454545453,0.25,0.0,0.15602836879432624,0.36250000000000004,1,0,0,16.0,0.29457364341085274,0.4117647058823529,0.25,0.0,0.15217391304347827,0.2233502538071066,1,0,0,5.0,0.21875,0.5,0.25,0.0,0.11428571428571428,0.19354838709677424,1,0,0,10.0,0.21875,0.5238095238095238,0.25,0.0,0.22058823529411764,0.3959390862944162,1
237,False,212062586,641867691,ambi wallet,smart GnosisSafe,0,0,0.0,0.005417956656346749,0.011904761904761904,0.0037735849056603765,0.0,0.0030991735537190084,0.0037853577371048663,0.0,0,0,0.0,0.004110078627591137,0.02564102564102564,0.003816793893129722,0.003816793893129722,0.013602457218078104,0.005116472545757089,1,0,0,0.0,0.004110078627591137,0.02857142857142857,0.003816793893129722,0.0,0.011423550087873463,0.003335000833750157,1,0,0,0.0,0.004581901489117984,0.5,0.003816793893129722,0.0,0.008,0.004581901489117968,1,0,0,0.0,0.004581901489117984,0.03225806451612903,0.003816793893129722,0.0,0.015137180700094607,0.0034600633650158086,1
238,False,212062586,537425789,ambi wallet,smart GnosisSafe,0,0,46.875,0.22697368421052633,0.19718309859154928,0.1428571428571429,0.0,0.06467661691542288,0.1447811447811448,0.0,0,0,14.0,0.36607142857142855,0.5094339622641509,0.19999999999999996,0.0,0.17777777777777778,0.3535353535353535,1,0,0,16.0,0.36607142857142855,0.46938775510204084,0.19999999999999996,0.0,0.16793893129770993,0.24897959183673468,1,0,0,5.0,0.3333333333333333,0.5,0.19999999999999996,0.0,0.16666666666666666,0.25,1,0,0,10.0,0.3333333333333333,0.6842105263157895,0.19999999999999996,0.0,0.2830188679245283,0.3142857142857143,1
239,False,212062586,833378376,ambi wallet,loopring wallet,0,0,0.0,0.07668711656441718,0.12582781456953643,0.032258064516129004,0.0,0.020833333333333332,0.046840148698884754,0.0,0,0,0.0,0.051807228915662654,0.42857142857142855,0.032258064516129004,0.0,0.05976095617529881,0.08624535315985127,1,0,0,0.0,0.051807228915662654,0.4117647058823529,0.032258064516129004,0.0,0.05811623246492986,0.056501547987616085,1,0,0,5.0,0.056451612903225805,0.7142857142857143,0.032258064516129004,0.0,0.061224489795918366,0.04065040650406504,1,0,0,4.0,0.056451612903225805,0.6842105263157895,0.032258064516129004,0.0,0.08648648648648649,0.06114551083591335,1
240,False,212062586,1004645671,ambi wallet,loopring wallet,0,0,0.0,0.18089430894308944,0.328125,0.08333333333333337,0.0,0.04113110539845758,0.09677419354838712,0.0,0,0,14.0,0.16666666666666666,0.6326530612244898,0.08333333333333337,0.0,0.125,0.22177419354838712,1,0,0,16.0,0.16666666666666666,0.6,0.08333333333333337,0.0,0.12217194570135746,0.1512415349887133,1,0,0,5.0,0.17073170731707318,0.5,0.08333333333333337,0.0,0.13043478260869565,0.125,1,0,0,10.0,0.17073170731707318,0.6,0.08333333333333337,0.0,0.1927710843373494,0.17832957110609482,1
241,False,212062586,944652497,ambi wallet,smart GnosisSafe,0,0,45.0,0.2648648648648649,0.1564625850340136,0.0,0.0,0.11194029850746269,0.1484375,1.0,0,0,13.0,0.3157894736842105,0.3103448275862069,0.33333333333333337,0.0,0.24285714285714285,0.59375,1,0,0,13.0,0.3157894736842105,0.21568627450980393,0.0,0.0,0.26865671641791045,0.3493975903614458,1,0,0,4.0,0.29411764705882354,0.3333333333333333,0.33333333333333337,0.0,0.2222222222222222,0.2857142857142857,1,0,0,9.0,0.29411764705882354,0.28,0.0,0.0,0.4,0.7349397590361446,1
242,False,212062586,1185455645,ambi wallet,multisig Stefan George,0,0,0.0,0.015528358994604554,0.011904761904761904,0.005235602094240788,0.005235602094240788,0.005778491171749599,0.01065429932313866,0.0,0,0,0.0,0.008539075552255429,0.02564102564102564,0.005291005291005346,0.0,0.01601423487544484,0.015292053146151896,1,0,0,0.0,0.008539075552255429,0.02857142857142857,0.005291005291005346,0.0,0.014243323442136498,0.009955891619407686,1,0,0,0.0,0.008724100327153763,1.0,0.005291005291005346,0.005291005291005346,0.0182370820668693,0.007633587786259555,1,0,0,0.0,0.008724100327153763,0.06666666666666667,0.005291005291005346,0.0,0.028400597907324365,0.010333963453056039,1
243,True,252638781,263273729,ambi wallet,ambi wallet,0,0,21.0,0.26,0.2,1.0,0.0,0.14285714285714285,0.2325581395348837,1.0,0,0,17.0,0.41818181818181815,0.5172413793103449,1.0,0.0,0.24285714285714285,0.4883720930232558,1,0,0,17.0,0.41818181818181815,0.5172413793103449,1.0,0.0,0.24285714285714285,0.4883720930232558,1,0,0,3.0,0.625,0.7777777777777778,0.5,0.5,0.2,0.625,1,0,0,11.0,0.625,0.4166666666666667,0.5,0.0,0.4772727272727273,0.5813953488372092,1
244,False,252638781,285146357,ambi wallet,multisig WalletSimple/BitGo,0,0,18.0,0.25961538461538464,0.15942028985507245,0.5,0.0,0.10989010989010989,0.22093023255813948,1.0,0,0,19.0,0.43859649122807015,0.47058823529411764,1.0,0.0,0.2571428571428571,0.4883720930232558,1,0,0,19.0,0.43859649122807015,0.47058823529411764,1.0,0.0,0.2571428571428571,0.4883720930232558,1,0,0,3.0,0.625,0.7777777777777778,0.5,0.5,0.2,0.625,1,0,0,11.0,0.625,0.4166666666666667,0.5,0.0,0.45454545454545453,0.6395348837209303,1
245,False,252638781,278050681,ambi wallet,multisig Stefan George,0,0,18.0,0.205607476635514,0.17647058823529413,1.0,0.0,0.07692307692307693,0.16279069767441856,1.0,0,0,13.0,0.3064516129032258,0.4444444444444444,1.0,0.0,0.22857142857142856,0.40697674418604646,1,0,0,13.0,0.3064516129032258,0.4444444444444444,1.0,0.0,0.22857142857142856,0.40697674418604646,1,0,0,3.0,0.4375,0.5555555555555556,0.0,0.0,0.2,0.4375,1,0,0,8.0,0.4375,0.4444444444444444,0.5,0.0,0.4090909090909091,0.5581395348837209,1
246,True,252638781,281126761,ambi wallet,ambi wallet,0,0,15.0,0.21153846153846154,0.18840579710144928,1.0,0.0,0.03296703296703297,0.17441860465116277,1.0,0,0,12.0,0.3220338983050847,0.4444444444444444,0.5,0.0,0.21428571428571427,0.41860465116279066,1,0,0,12.0,0.3220338983050847,0.4444444444444444,0.5,0.0,0.21428571428571427,0.41860465116279066,1,0,0,2.0,0.5,0.75,0.0,0.0,0.2,0.5,1,0,0,9.0,0.5,0.3333333333333333,0.5,0.0,0.36363636363636365,0.5232558139534884,1
247,False,252638781,279554397,ambi wallet,wallet 5,0,0,0.0,0.1286549707602339,0.41025641025641024,0.19999999999999996,0.0,0.05398457583547558,0.0732984293193717,0.0,0,0,0.0,0.1946564885496183,0.6326530612244898,0.19999999999999996,0.0,0.08118081180811808,0.11169284467713791,1,0,0,0.0,0.1946564885496183,0.6326530612244898,0.19999999999999996,0.0,0.08178438661710037,0.12075471698113205,1,0,0,9.0,0.2631578947368421,0.6,0.09999999999999998,0.0,0.06666666666666667,0.1428571428571429,1,0,0,20.0,0.2631578947368421,0.41935483870967744,0.09999999999999998,0.0,0.1588785046728972,0.14905660377358487,1
248,False,252638781,279982671,ambi wallet,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.05897658282740677,0.3253012048192771,0.07999999999999996,0.0,0.03636363636363636,0.04541631623212783,0.0,0,0,0.0,0.06901840490797546,0.6326530612244898,0.08333333333333337,0.0,0.08171206225680934,0.05887300252312866,1,0,0,0.0,0.06901840490797546,0.6326530612244898,0.08333333333333337,0.0,0.08235294117647059,0.061082024432809745,1,0,0,9.0,0.08695652173913043,0.3333333333333333,0.08333333333333337,0.0,0.07017543859649122,0.08256880733944949,1,0,0,16.0,0.08695652173913043,0.3333333333333333,0.04166666666666663,0.0,0.1523809523809524,0.0680628272251309,1
249,False,252638781,330058410,ambi wallet,smart GnosisSafe,0,0,24.0,0.17417417417417416,0.25,0.2857142857142857,0.0,0.08035714285714286,0.0881542699724518,0.0,0,0,22.0,0.29559748427672955,0.48148148148148145,0.2857142857142857,0.0,0.14965986394557823,0.15977961432506882,1,0,0,22.0,0.29559748427672955,0.48148148148148145,0.2857142857142857,0.0,0.15172413793103448,0.18125000000000002,1,0,0,8.0,0.4827586206896552,0.5,0.2857142857142857,0.0,0.12903225806451613,0.33333333333333337,1,0,0,20.0,0.4827586206896552,0.41935483870967744,0.1428571428571429,0.0,0.328125,0.23750000000000004,1
250,False,252638781,335801898,ambi wallet,dapper,0,0,11.0,0.17757009345794392,0.12121212121212122,1.0,0.0,0.054945054945054944,0.13953488372093026,1.0,0,0,9.0,0.3,0.4666666666666667,1.0,0.0,0.2,0.38372093023255816,1,0,0,9.0,0.3,0.4666666666666667,1.0,0.0,0.2,0.38372093023255816,1,0,0,4.0,0.55,0.45454545454545453,0.0,0.0,0.2,0.3125,1,0,0,9.0,0.55,0.23076923076923078,0.5,0.0,0.3181818181818182,0.4418604651162791,1
251,False,252638781,418465659,ambi wallet,smart GnosisSafe,0,0,25.0,0.2465753424657534,0.1827956989247312,1.0,0.0,0.16831683168316833,0.13636363636363635,1.0,0,0,15.0,0.47540983606557374,0.4090909090909091,0.0,0.0,0.3142857142857143,0.26363636363636367,1,0,0,15.0,0.47540983606557374,0.5,0.5,0.0,0.3142857142857143,0.4418604651162791,1,0,0,3.0,0.6470588235294118,0.6666666666666666,0.5,0.5,0.2,0.625,1,0,0,10.0,0.6470588235294118,0.5454545454545454,0.5,0.0,0.5227272727272727,0.7093023255813953,1
252,False,252638781,361996893,ambi wallet,smart Julien Niset/Argent,0,0,24.0,0.2643171806167401,0.29411764705882354,0.25,0.0,0.10096153846153846,0.13963963963963966,1.0,0,0,20.0,0.42342342342342343,0.40350877192982454,0.25,0.0,0.1889763779527559,0.24774774774774777,1,0,0,20.0,0.42342342342342343,0.40350877192982454,0.5,0.0,0.19047619047619047,0.2849162011173184,1,0,0,9.0,0.4666666666666667,0.6,0.0,0.25,0.125,0.2857142857142857,1,0,0,20.0,0.4666666666666667,0.5172413793103449,0.25,0.0,0.30158730158730157,0.4134078212290503,1
