,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw jump,raw ncd,raw fourbytes,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat jump,fStat ncd,fStat fourbytes,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 jump,fStat0 ncd,fStat0 fourbytes
26,True,407276993,609247614,smart GnosisSafe,smart GnosisSafe,0,53.246753246753244,0.90289578637073,0.41046831955922863,0.02941176470588236,0.48206686930091186,0.8857142857142857,0,55.55555555555556,0.9004936347103144,0.49707602339181284,0.5131086142322097,0.6013100436681222,1,0,55.46875,0.9004936347103144,0.49707602339181284,0.5131086142322097,0.6022727272727273,1,0,56.52173913043478,0.8623265741728922,0.4065934065934066,0.5243445692883895,0.43366336633663366,1,0,61.666666666666664,0.8623265741728922,0.49271137026239065,0.5056179775280899,0.458137347130762,1
27,True,407276993,618313905,smart GnosisSafe,smart GnosisSafe,0,44.705882352941174,0.5612013270473197,0.23671497584541062,0.02631578947368418,0.2511415525114155,0.8857142857142857,0,38.297872340425535,0.7694573366654767,0.23373493975903614,0.27969348659003834,0.2159481114078596,1,0,38.541666666666664,0.7694573366654767,0.23373493975903614,0.27969348659003834,0.21649484536082475,1,0,51.851851851851855,0.7789994502473887,0.2864321608040201,0.3754789272030651,0.22626262626262628,1,0,33.33333333333333,0.7789994502473887,0.3333333333333333,0.28735632183908044,0.17794970986460348,1
28,True,407276993,581146901,smart GnosisSafe,smart GnosisSafe,0,51.351351351351354,0.9275735792757358,0.4755043227665706,0.02316602316602312,0.6157512482977757,0.9696969696969697,0,65.21739130434783,0.9368631732168851,0.49271137026239065,0.6254980079681275,0.7422096317280453,1,0,64.58333333333334,0.9368631732168851,0.49271137026239065,0.6254980079681275,0.7437352245862884,1,66,64.61538461538461,0.8951793721973094,0.43820224719101125,0.6294820717131474,0.5790598290598291,1,75,74.13793103448276,0.8951793721973094,0.4883720930232558,0.6294820717131474,0.6161719549641761,1
29,True,407276993,864750641,smart GnosisSafe,smart GnosisSafe,0,46.51162790697674,0.9060689234522721,0.3689839572192513,0.040590405904059046,0.4585714285714286,0.7027027027027027,0,52.38095238095238,0.9003894418000865,0.4797687861271676,0.443609022556391,0.5637467476149176,1,0,53.125,0.9003894418000865,0.4797687861271676,0.443609022556391,0.5642361111111112,1,0,54.54545454545455,0.8658861096327833,0.4065934065934066,0.4736842105263158,0.3865877712031558,1,0,59.166666666666664,0.8658861096327833,0.49271137026239065,0.4473684210526315,0.4245548266166823,1
30,True,407276993,1131669342,smart GnosisSafe,smart GnosisSafe,0,45.67901234567901,0.9052984165651644,0.4143646408839779,0.04029304029304026,0.45485969906466045,0.7027027027027027,0,52.38095238095238,0.8986183074265975,0.4755043227665706,0.44402985074626866,0.5578583765112263,1,0,53.125,0.8986183074265975,0.4755043227665706,0.44402985074626866,0.5583405358686258,1,0,54.54545454545455,0.8641909814323607,0.391304347826087,0.47388059701492535,0.38551859099804303,1,0,59.166666666666664,0.8641909814323607,0.47126436781609193,0.4477611940298507,0.41869158878504675,1
31,True,407276993,1131681407,smart GnosisSafe,smart GnosisSafe,0,52.7027027027027,0.8948473369540414,0.4143646408839779,0.0040322580645161255,0.44757709251101324,0.7222222222222222,0,55.55555555555556,0.9204963235294118,0.5058823529411764,0.4040816326530612,0.5708989805375347,1,0,55.46875,0.9204963235294118,0.5058823529411764,0.4040816326530612,0.57169373549884,1,0,55.38461538461539,0.8608647450110865,0.4065934065934066,0.4448979591836735,0.39323467230443976,1,0,59.166666666666664,0.8608647450110865,0.47126436781609193,0.4122448979591836,0.43158953722334004,1
32,True,407276993,964718461,smart GnosisSafe,smart GnosisSafe,0,47.77777777777778,0.5405299398587989,0.24574209245742093,0.01953125,0.23593990755007704,0.7222222222222222,0,40.625,0.7562862669245648,0.21904761904761905,0.21259842519685035,0.19946808510638298,1,0,41.83673469387755,0.7562862669245648,0.21904761904761905,0.21259842519685035,0.2,1,0,50.79365079365079,0.7890365448504983,0.29292929292929293,0.3779527559055118,0.22040816326530613,1,0,31.914893617021278,0.7890365448504983,0.30612244897959184,0.22834645669291342,0.172147001934236,1
33,True,334992245,456797118,smart GnosisSafe,smart GnosisSafe,0,49.31506849315068,0.9052309457779478,0.4422535211267606,0.048387096774193505,0.553958587088916,1.0,0,61.904761904761905,0.9113065086495269,0.4670487106017192,0.34615384615384615,0.5926690758905524,1,0,61.71875,0.9113065086495269,0.4670487106017192,0.34615384615384615,0.5930713547052741,1,0,58.064516129032256,0.8765727980826843,0.3544973544973545,0.48290598290598286,0.5226244343891403,1,0,42.5,0.8765727980826843,0.5238095238095238,0.35470085470085466,0.4444444444444444,1
34,True,334992245,551359043,smart GnosisSafe,smart GnosisSafe,0,50.63291139240506,0.8750349585158945,0.38005390835579517,0.046875,0.41750919117647056,0.9393939393939394,0,51.58730158730159,0.8802117188225462,0.45454545454545453,0.22448979591836737,0.44285714285714284,1,0,51.5625,0.8802117188225462,0.45454545454545453,0.22448979591836737,0.44232602478551003,1,0,51.724137931034484,0.8474474474474475,0.30612244897959184,0.2693877551020408,0.2675438596491228,1,0,41.1764705882353,0.8474474474474475,0.4755043227665706,0.24081632653061225,0.28792569659442724,1
35,True,334992245,609247614,smart GnosisSafe,smart GnosisSafe,0,48.10126582278481,0.8363668260164028,0.3333333333333333,0.05147058823529416,0.3323201621073962,0.8857142857142857,0,51.58730158730159,0.8402856396412087,0.3837837837837838,0.21722846441947563,0.385589519650655,1,0,51.5625,0.8402856396412087,0.3837837837837838,0.21722846441947563,0.38461538461538464,1,0,53.6231884057971,0.7951002227171492,0.2864321608040201,0.2359550561797753,0.22574257425742575,1,0,37.362637362637365,0.7951002227171492,0.40273972602739727,0.21722846441947563,0.24553151458137348,1
36,True,334992245,618313905,smart GnosisSafe,smart GnosisSafe,0,47.12643678160919,0.5609067777006709,0.20754716981132076,0.052631578947368474,0.2085235920852359,0.8857142857142857,0,39.361702127659576,0.7524195778412757,0.21040189125295508,0.15325670498084287,0.16253338420450208,1,0,39.583333333333336,0.7524195778412757,0.21040189125295508,0.15325670498084287,0.16227567773959525,1,0,50.0,0.7880794701986755,0.2278177458033573,0.1839080459770115,0.1595959595959596,1,0,0.0,0.7880794701986755,0.3333333333333333,0.16475095785440608,0.12959381044487428,1
37,True,334992245,581146901,smart GnosisSafe,smart GnosisSafe,0,51.31578947368421,0.8643437543038149,0.4065934065934066,0.04633204633204635,0.4085338175215615,0.9117647058823529,0,51.58730158730159,0.868850962854796,0.39509536784741145,0.22310756972111556,0.43862134088762983,1,0,51.5625,0.868850962854796,0.39509536784741145,0.22310756972111556,0.43829787234042555,1,0,52.30769230769231,0.8334314302530901,0.29620253164556964,0.26294820717131473,0.2636165577342048,1,0,40.229885057471265,0.8334314302530901,0.4463276836158192,0.2350597609561753,0.28147389969293757,1
38,True,334992245,864750641,smart GnosisSafe,smart GnosisSafe,0,47.72727272727273,0.8398077516645355,0.32987012987012987,0.047970479704797064,0.3236734693877551,0.7027027027027027,0,50.79365079365079,0.8394224077940153,0.4182825484764543,0.19548872180451127,0.36730268863833476,1,0,50.78125,0.8394224077940153,0.4182825484764543,0.19548872180451127,0.3671875,1,0,53.03030303030303,0.7970049916805324,0.2704714640198511,0.22180451127819545,0.21104536489151873,1,0,36.26373626373626,0.7970049916805324,0.4222222222222222,0.20676691729323304,0.24179943767572634,1
