,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw jump,raw ncd,raw fourbytes,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat jump,fStat ncd,fStat fourbytes,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 jump,fStat0 ncd,fStat0 fourbytes
4317,True,221869697,225803817,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,44.642857142857146,0.8414362468876949,0.3989071038251366,0.03076923076923077,0.5660818713450292,0.8947368421052632,0,77.64705882352942,0.8759219088937094,0.41046831955922863,0.6640625,0.7259985984583042,1,0,78.16091954022988,0.8759219088937094,0.41046831955922863,0.6640625,0.7254213483146067,1,74,73.4375,0.8532818532818532,0.40476190476190477,0.7265625,0.5627240143369175,1,85,83.6734693877551,0.8532818532818532,0.49271137026239065,0.6796875,0.5804311774461028,1
4318,True,221869697,226122553,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,42.1875,0.6643189368770764,0.24878048780487805,0.023255813953488413,0.3187177597641857,0.8947368421052632,0,66.66666666666666,0.8412420730373934,0.2832080200501253,0.3203125,0.33842394624312766,1,0,65.33333333333334,0.8412420730373934,0.2832080200501253,0.3203125,0.3370030581039755,1,0,56.03448275862069,0.8841544607190412,0.43902439024390244,0.6015625,0.43389830508474575,1,0,57.142857142857146,0.8841544607190412,0.4222222222222222,0.3046875,0.2879746835443038,1
4319,True,221869697,226798497,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,50.0,0.6654145798553144,0.23076923076923078,0.023622047244094446,0.3037779491133385,0.8947368421052632,0,68.4931506849315,0.8323996265172736,0.26108374384236455,0.26190476190476186,0.28732581287325815,1,0,68.0,0.8323996265172736,0.2704714640198511,0.26190476190476186,0.28704318936877077,1,0,50.892857142857146,0.8402282453637661,0.3333333333333333,0.40476190476190477,0.3018867924528302,1,0,51.02040816326531,0.8402282453637661,0.3726541554959786,0.26190476190476186,0.24655172413793103,1
4320,True,221869697,227622367,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,50.0,0.6517819997226459,0.20754716981132076,0.03149606299212604,0.284502698535081,0.8947368421052632,0,67.12328767123287,0.8268156424581006,0.24271844660194175,0.21259842519685035,0.266934942991281,1,0,66.66666666666666,0.8268156424581006,0.24574209245742093,0.21259842519685035,0.26595030221625254,1,0,50.892857142857146,0.8433048433048433,0.36507936507936506,0.40157480314960625,0.3018867924528302,1,0,51.02040816326531,0.8433048433048433,0.3837837837837838,0.20472440944881887,0.21972318339100347,1
4321,True,221869697,227909698,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,54.45544554455446,0.9251808972503618,0.43820224719101125,0.025423728813559365,0.6927609427609428,0.8947368421052632,0,79.51807228915663,0.9638902262879152,0.43820224719101125,0.7130434782608696,0.8697674418604651,1,0,80.0,0.9638902262879152,0.4422535211267606,0.7130434782608696,0.8695652173913043,1,83,82.53968253968254,0.9497126436781609,0.4936708860759494,0.8434782608695652,0.7755905511811023,1,88,87.23404255319149,0.9497126436781609,0.5753846153846154,0.7130434782608696,0.7555555555555555,1
4322,True,221869697,229755863,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,57.7319587628866,0.9563035134337171,0.45454545454545453,0.03448275862068961,0.8136382888606523,1.0,99,98.80952380952381,0.9992630803242447,0.5238095238095238,0.9824561403508771,0.9670846394984326,1,99,98.83720930232558,0.9992630803242447,0.5283582089552239,0.9824561403508771,0.9678178963893249,1,100,100.0,1.0,1.0,1.0,0.9717741935483871,1,100,98.57142857142857,1.0,0.5375375375375375,0.9824561403508771,0.9252336448598131,1
4323,True,221869697,230168456,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,52.88461538461539,0.9215854006273168,0.4670487106017192,0.025210084033613467,0.7307852098047362,0.9473684210526315,96,95.29411764705883,0.9656072106261859,0.501466275659824,0.9322033898305084,0.9339984650805833,1,96,95.40229885057471,0.9656072106261859,0.501466275659824,0.9322033898305084,0.9338970023059185,1,94,93.54838709677419,0.9672830725462305,0.5391304347826087,0.940677966101695,0.9156626506024096,1,93,91.66666666666667,0.9672830725462305,0.5283582089552239,0.923728813559322,0.8664259927797834,1
4324,True,221869697,232875757,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,50.0,0.5481901439162669,0.20470588235294118,0.034782608695652195,0.3231681490893689,0.5789473684210527,0,55.223880597014926,0.6609390125847048,0.20187793427230047,0.22807017543859653,0.32235294117647056,1,0,55.072463768115945,0.6609390125847048,0.20187793427230047,0.22807017543859653,0.32050274941084056,1,0,45.36082474226804,0.6235294117647059,0.4,0.368421052631579,0.3064516129032258,1,0,40.0,0.6235294117647059,0.3128205128205128,0.23684210526315785,0.2411214953271028,1
4325,True,221869697,232919888,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,52.0,0.9394161654686812,0.49271137026239065,0.017241379310344862,0.7153748411689962,1.0,0,89.28571428571429,0.9814180929095354,0.5192878338278932,0.7280701754385965,0.876078431372549,1,0,89.53488372093022,0.9814180929095354,0.5192878338278932,0.7280701754385965,0.8758837391987431,1,100,100.0,1.0,1.0,1.0,0.9717741935483871,1,0,65.71428571428572,1.0,0.5900621118012422,0.736842105263158,0.794392523364486,1
4326,True,221869697,234639176,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,50.0,0.6335332762067981,0.23076923076923078,0.0,0.3782295637441762,1.0,0,65.71428571428572,0.7889665140929897,0.24271844660194175,0.32456140350877194,0.36482334869431643,1,0,65.27777777777777,0.7889665140929897,0.24271844660194175,0.32456140350877194,0.3646153846153846,1,0,50.505050505050505,0.7958883994126285,0.4,0.5175438596491229,0.4274193548387097,1,0,50.0,0.7958883994126285,0.3726541554959786,0.32456140350877194,0.27476635514018694,1
