,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 fourbytes
585,True,451218057,522353483,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.47,0.5383575532274417,0.24574209245742093,0.5714285714285714,0.015873015873015928,0.25,0.0,0.0,0.5154639175257733,0.6756756756756757,0.2864321608040201,0.5714285714285714,0.2698412698412699,1,0.0,0.0,0.5252525252525253,0.6756756756756757,0.2832080200501253,0.5714285714285714,0.2698412698412699,1,0.0,0.0,0.5454545454545454,0.688622754491018,0.43119266055045874,0.5555555555555556,0.38095238095238093,1,0.0,0.0,0.6141732283464567,0.688622754491018,0.43870967741935485,0.5714285714285714,0.25396825396825395,1
586,True,451218057,523082636,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.45,0.5336232853797257,0.23671497584541062,0.5714285714285714,0.0,0.25,0.0,0.0,0.5154639175257733,0.6677559912854031,0.29292929292929293,0.5714285714285714,0.2698412698412699,1,0.0,0.0,0.5252525252525253,0.6677559912854031,0.2864321608040201,0.5714285714285714,0.2698412698412699,1,0.0,0.0,0.5522388059701493,0.6845238095238095,0.41818181818181815,0.5555555555555556,0.38095238095238093,1,0.0,0.0,0.6141732283464567,0.6845238095238095,0.44805194805194803,0.5714285714285714,0.25396825396825395,1
587,True,451218057,613295206,multisig Christian Lundkvist,multisig Christian Lundkvist,0.79,0.86,0.8571428571428571,0.8285714285714286,0.6357827476038339,0.8297872340425532,0.6808510638297872,1.0,0.93,0.96,0.948051948051948,0.8446081714668453,0.735593220338983,0.8,0.8,1,0.9,0.94,0.9367088607594937,0.8446081714668453,0.7239057239057239,0.8222222222222222,0.8,1,0.62,0.62,0.62,0.8447653429602888,0.95,0.8666666666666667,0.8444444444444444,1,0.99,1.0,1.0,0.8447653429602888,0.9224137931034483,0.8444444444444444,0.8,1
588,True,451218057,751993240,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.48936170212765956,0.5515536723163842,0.25183374083129584,0.6734693877551021,0.08163265306122447,0.6666666666666666,0.0,0.0,0.5714285714285715,0.6781479390175043,0.29292929292929293,0.6326530612244898,0.30612244897959184,1,0.0,0.0,0.5698924731182796,0.6781479390175043,0.2864321608040201,0.6734693877551021,0.30612244897959184,1,0.0,0.0,0.5277777777777778,0.749185667752443,0.41818181818181815,0.653061224489796,0.4897959183673469,1,0.0,0.0,0.6190476190476191,0.749185667752443,0.4527687296416938,0.653061224489796,0.30612244897959184,1
589,True,451218057,753991112,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5,0.6572096128170895,0.29292929292929293,0.6938775510204082,0.0,0.6666666666666666,0.6,0.69,0.6633663366336634,0.6688034188034188,0.3617021276595745,0.5918367346938775,0.5306122448979591,1,0.61,0.69,0.6699029126213591,0.6688034188034188,0.3617021276595745,0.5510204081632653,0.5306122448979591,1,0.55,0.62,0.62,0.7241379310344828,0.6595744680851063,0.5918367346938775,0.6326530612244898,1,0.86,0.91,0.8968253968253969,0.7241379310344828,0.46710526315789475,0.6326530612244898,0.6122448979591837,1
590,True,451218057,793702371,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5,0.5759411510168758,0.26732673267326734,0.5897435897435898,0.02564102564102566,0.8,0.0,0.0,0.5223880597014925,0.7378048780487805,0.24574209245742093,0.5641025641025641,0.15384615384615385,1,0.0,0.0,0.5217391304347826,0.7378048780487805,0.2397094430992736,0.5128205128205128,0.15384615384615385,1,0.0,0.0,0.4375,0.841897233201581,0.39285714285714285,0.5384615384615384,0.15384615384615385,1,0.0,0.0,0.5238095238095238,0.841897233201581,0.3815789473684211,0.5897435897435898,0.1282051282051282,1
591,True,451218057,897451936,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5147058823529411,0.5414984297891431,0.21904761904761905,0.5897435897435898,0.05128205128205132,1.0,0.0,0.0,0.4666666666666666,0.6904090267983075,0.24271844660194175,0.5384615384615384,0.15384615384615385,1,0.0,0.0,0.46774193548387094,0.6904090267983075,0.2397094430992736,0.5128205128205128,0.15384615384615385,1,0.0,0.0,0.4473684210526316,0.7773279352226721,0.37037037037037035,0.5384615384615384,0.20512820512820518,1,0.0,0.0,0.5158730158730159,0.7773279352226721,0.4200743494423792,0.5897435897435898,0.15384615384615385,1
592,True,451218057,900851508,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.0,0.3457960027567195,0.14541387024608501,0.34545454545454546,0.018181818181818188,0.15789473684210525,0.0,0.0,0.0,0.3146433041301627,0.1583710407239819,0.33333333333333337,0.22857142857142854,1,0.0,0.0,0.29629629629629634,0.3146433041301627,0.1583710407239819,0.32380952380952377,0.22857142857142854,1,0.0,0.0,0.0,0.3760129659643436,0.5,0.3047619047619048,0.23809523809523814,1,0.75,0.76,0.76,0.3760129659643436,0.22527472527472528,0.3142857142857143,0.23809523809523814,1
593,True,451218057,947670874,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.33333333333333326,0.3701313666743489,0.14285714285714285,0.4111111111111111,0.022222222222222254,0.15789473684210525,0.0,0.0,0.3728813559322034,0.45928705440900564,0.20470588235294118,0.41860465116279066,0.17441860465116277,1,0.0,0.0,0.3770491803278688,0.45928705440900564,0.20470588235294118,0.40697674418604646,0.17441860465116277,1,0.0,0.0,0.5068493150684932,0.49036402569593146,0.5145631067961165,0.40697674418604646,0.2441860465116279,1,0.0,0.0,0.5669291338582677,0.49036402569593146,0.31563421828908556,0.43023255813953487,0.16279069767441856,1
594,True,451218057,947758516,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.423728813559322,0.5452873563218391,0.2278177458033573,0.6923076923076923,0.02564102564102566,0.3333333333333333,0.0,0.0,0.5076923076923077,0.7034795763993948,0.24574209245742093,0.6923076923076923,0.20512820512820518,1,0.0,0.0,0.5074626865671642,0.7034795763993948,0.2397094430992736,0.717948717948718,0.20512820512820518,1,0.0,0.0,0.57,0.7148760330578512,0.4772727272727273,0.6666666666666667,0.41025641025641024,1,0.0,0.0,0.5555555555555556,0.7148760330578512,0.5251141552511416,0.6923076923076923,0.28205128205128205,1
