,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 fourbytes
207,True,257708824,302093770,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.48648648648648646,0.42082825822168085,0.3473684210526316,0.782608695652174,0.0,0.6,0.0,0.0,0.5074626865671642,0.64625,0.32642487046632124,0.7272727272727273,0.18181818181818177,1,0.0,0.0,0.5072463768115942,0.64625,0.3161953727506427,0.7727272727272727,0.18181818181818177,1,0.0,0.0,0.37,0.8145161290322581,0.5087719298245614,0.7727272727272727,0.5909090909090908,1,0.0,0.0,0.44943820224719105,0.8145161290322581,0.4233128834355828,0.6818181818181819,0.18181818181818177,1
208,True,257708824,307099924,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5168539325842696,0.44590643274853803,0.32642487046632124,0.7619047619047619,0.04761904761904767,0.6,0.0,0.0,0.4920634920634921,0.7256493506493507,0.37537537537537535,0.7894736842105263,0.368421052631579,1,0.0,0.0,0.49230769230769234,0.7256493506493507,0.3719512195121951,0.6842105263157895,0.368421052631579,1,0.38,0.38,0.38,0.9134615384615384,0.6078431372549019,0.7894736842105263,0.631578947368421,1,0.0,0.0,0.6,0.9134615384615384,0.4782608695652174,0.631578947368421,0.368421052631579,1
209,True,257708824,307457141,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5,0.44835164835164837,0.3368146214099217,0.7619047619047619,0.04761904761904767,0.6,0.0,0.0,0.4838709677419355,0.7216828478964401,0.3712574850299401,0.7894736842105263,0.368421052631579,1,0.0,0.0,0.484375,0.7216828478964401,0.3677811550151976,0.6842105263157895,0.368421052631579,1,0.38,0.38,0.38,0.9134615384615384,0.6078431372549019,0.7894736842105263,0.631578947368421,1,0.0,0.0,0.6,0.9134615384615384,0.4782608695652174,0.631578947368421,0.368421052631579,1
210,True,257708824,309709609,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.45569620253164556,0.4234503360716953,0.29949238578680204,0.6666666666666667,0.09523809523809523,0.75,0.0,0.0,0.39285714285714285,0.7018425460636516,0.436241610738255,0.631578947368421,0.21052631578947367,1,0.0,0.0,0.39655172413793105,0.7018425460636516,0.4334470989761092,0.5263157894736843,0.21052631578947367,1,0.37,0.37,0.37,0.8725490196078431,0.6521739130434783,0.5789473684210527,0.5789473684210527,1,0.0,0.0,0.57,0.8725490196078431,0.45161290322580644,0.5263157894736843,0.21052631578947367,1
211,True,257708824,309797691,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5,0.4483230663928816,0.32642487046632124,0.7619047619047619,0.0,0.6,0.0,0.0,0.4426229508196721,0.7300150829562594,0.3438320209973753,0.75,0.19999999999999996,1,0.0,0.0,0.4444444444444444,0.7300150829562594,0.3403141361256545,0.8,0.19999999999999996,1,0.0,0.0,0.37,0.8050847457627118,0.4827586206896552,0.65,0.5,1,0.0,0.0,0.4482758620689655,0.8050847457627118,0.3727810650887574,0.7,0.19999999999999996,1
212,True,257708824,321655678,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5227272727272727,0.4247660187185025,0.309462915601023,0.6190476190476191,0.04761904761904767,0.75,0.0,0.0,0.41379310344827586,0.6907051282051282,0.39634146341463417,0.4736842105263158,0.21052631578947367,1,0.0,0.0,0.41666666666666663,0.6907051282051282,0.39076923076923076,0.4736842105263158,0.21052631578947367,1,0.41,0.41,0.41,0.7636363636363637,0.41379310344827586,0.5789473684210527,0.4736842105263158,1,0.0,0.0,0.63,0.7636363636363637,0.43703703703703706,0.4736842105263158,0.21052631578947367,1
213,True,257708824,322173837,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.4936708860759494,0.43333333333333335,0.31958762886597936,0.6666666666666667,0.04761904761904767,0.75,0.0,0.0,0.4590163934426229,0.7123966942148761,0.4064516129032258,0.6842105263157895,0.3157894736842105,1,0.0,0.0,0.4603174603174603,0.7123966942148761,0.40327868852459015,0.6842105263157895,0.3157894736842105,1,0.4,0.4,0.4,0.875,0.5686274509803921,0.631578947368421,0.5789473684210527,1,0.0,0.0,0.58,0.875,0.484375,0.631578947368421,0.3157894736842105,1
214,True,257708824,323591495,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5056179775280899,0.44294826364280654,0.3403141361256545,0.5714285714285714,0.04761904761904767,0.75,0.0,0.0,0.4603174603174603,0.718944099378882,0.34782608695652173,0.5263157894736843,0.1578947368421053,1,0.0,0.0,0.4615384615384615,0.718944099378882,0.3442622950819672,0.4736842105263158,0.1578947368421053,1,0.39,0.39,0.39,0.7166666666666667,0.4576271186440678,0.5789473684210527,0.42105263157894735,1,0.0,0.0,0.5,0.7166666666666667,0.3218390804597701,0.5263157894736843,0.1578947368421053,1
215,True,257708824,357416116,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6494845360824741,0.7283950617283951,0.3989071038251366,0.8695652173913043,0.04347826086956519,0.6,0.55,0.71,0.6951219512195123,0.770098730606488,0.4586894586894587,0.8636363636363636,0.2272727272727273,1,0.54,0.71,0.6904761904761905,0.770098730606488,0.4586894586894587,0.8636363636363636,0.2272727272727273,1,0.0,0.0,0.39,0.753731343283582,0.5087719298245614,0.7272727272727273,0.4545454545454546,1,0.0,0.0,0.0,0.753731343283582,0.5263157894736842,0.8181818181818181,0.2272727272727273,1
216,True,257708824,336439960,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6309523809523809,0.8004658385093167,0.46285714285714286,0.7619047619047619,0.0,0.75,0.69,0.82,0.7972972972972973,0.8530465949820788,0.5356037151702786,0.7894736842105263,0.631578947368421,1,0.71,0.82,0.8,0.8530465949820788,0.5389408099688473,0.6842105263157895,0.631578947368421,1,0.4,0.4,0.4,0.7619047619047619,0.45098039215686275,0.6842105263157895,0.631578947368421,1,0.47,0.47,0.47,0.7619047619047619,0.5072463768115942,0.6842105263157895,0.631578947368421,1
217,True,257708824,427632835,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.49090909090909096,0.43223234624145784,0.257985257985258,0.53125,0.0,0.3333333333333333,0.0,0.0,0.5454545454545454,0.5976608187134503,0.257985257985258,0.5161290322580645,0.12903225806451613,1,0.0,0.0,0.5443037974683544,0.5976608187134503,0.2549019607843137,0.5161290322580645,0.12903225806451613,1,0.0,0.0,0.41,0.6466666666666666,0.6226415094339622,0.5161290322580645,0.3870967741935484,1,0.0,0.0,0.0,0.6466666666666666,0.4591194968553459,0.5483870967741935,0.16129032258064513,1
218,True,257708824,403390208,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6222222222222222,0.8216939078751857,0.47126436781609193,0.6666666666666667,0.0,0.75,0.0,0.0,0.6266666666666666,0.8217665615141956,0.5058823529411764,0.7,0.19999999999999996,1,0.0,0.0,0.6233766233766234,0.8217665615141956,0.5058823529411764,0.55,0.19999999999999996,1,0.0,0.0,0.42,0.7401574803149606,0.4827586206896552,0.65,0.4,1,0.0,0.0,0.0,0.7401574803149606,0.4967741935483871,0.65,0.19999999999999996,1
219,True,257708824,374737131,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.4878048780487805,0.4554670528602462,0.3403141361256545,0.7619047619047619,0.0,1.0,0.0,0.0,0.484375,0.7304492512479202,0.41509433962264153,0.8421052631578947,0.368421052631579,1,0.0,0.0,0.48484848484848486,0.7304492512479202,0.4095238095238095,0.8421052631578947,0.368421052631579,1,0.38,0.38,0.38,0.9117647058823529,0.6666666666666666,0.736842105263158,0.6842105263157895,1,0.0,0.0,0.58,0.9117647058823529,0.48484848484848486,0.8421052631578947,0.368421052631579,1
220,True,257708824,435636872,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5,0.4069767441860465,0.24574209245742093,0.5517241379310345,0.03448275862068961,0.6,0.0,0.0,0.5443037974683544,0.6098765432098765,0.30279898218829515,0.5925925925925926,0.14814814814814814,1,0.0,0.0,0.5555555555555556,0.6098765432098765,0.30279898218829515,0.5925925925925926,0.14814814814814814,1,0.0,0.0,0.46,0.5949367088607594,0.5087719298245614,0.5555555555555556,0.33333333333333337,1,0.0,0.0,0.0,0.5949367088607594,0.39759036144578314,0.5555555555555556,0.18518518518518523,1
221,True,257708824,342818457,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.46835443037974683,0.4212481426448737,0.3128205128205128,0.7619047619047619,0.04761904761904767,0.75,0.0,0.0,0.43333333333333335,0.684654300168634,0.43944636678200694,0.6842105263157895,0.3157894736842105,1,0.0,0.0,0.43548387096774194,0.684654300168634,0.43859649122807015,0.631578947368421,0.3157894736842105,1,0.4,0.4,0.4,0.8725490196078431,0.6170212765957447,0.631578947368421,0.631578947368421,1,0.0,0.0,0.55,0.8725490196078431,0.5041322314049587,0.631578947368421,0.3157894736842105,1
222,True,257708824,340733964,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.4810126582278481,0.42668621700879766,0.32299741602067183,0.6666666666666667,0.04761904761904767,0.75,0.0,0.0,0.45,0.7088186356073212,0.39805825242718446,0.6842105263157895,0.3157894736842105,1,0.0,0.0,0.4516129032258065,0.7088186356073212,0.39672131147540984,0.6842105263157895,0.3157894736842105,1,0.39,0.39,0.39,0.8921568627450981,0.625,0.5789473684210527,0.631578947368421,1,0.0,0.0,0.55,0.8921568627450981,0.5161290322580645,0.631578947368421,0.3157894736842105,1
223,True,257708824,336730380,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6666666666666665,0.7699316628701595,0.5238095238095238,0.7142857142857143,0.0,0.75,0.0,0.0,0.6619718309859155,0.8366666666666667,0.48405797101449277,0.736842105263158,0.21052631578947367,1,0.0,0.0,0.6575342465753425,0.8366666666666667,0.48405797101449277,0.5789473684210527,0.21052631578947367,1,0.0,0.0,0.36,0.7815126050420168,0.4098360655737705,0.6842105263157895,0.368421052631579,1,0.0,0.0,0.0,0.7815126050420168,0.46835443037974683,0.6842105263157895,0.21052631578947367,1
224,True,257708824,335698964,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5168539325842696,0.4513031550068587,0.32299741602067183,0.7619047619047619,0.0,0.6,0.0,0.0,0.4516129032258065,0.7300150829562594,0.3438320209973753,0.75,0.19999999999999996,1,0.0,0.0,0.453125,0.7300150829562594,0.3403141361256545,0.8,0.19999999999999996,1,0.0,0.0,0.33,0.8050847457627118,0.4827586206896552,0.65,0.5,1,0.0,0.0,0.4482758620689655,0.8050847457627118,0.3727810650887574,0.7,0.19999999999999996,1
225,True,257708824,374730381,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5057471264367817,0.4518464880521361,0.32987012987012987,0.7142857142857143,0.04761904761904767,1.0,0.0,0.0,0.46774193548387094,0.7233333333333334,0.4158730158730159,0.8421052631578947,0.368421052631579,1,0.0,0.0,0.46875,0.7233333333333334,0.41025641025641024,0.8947368421052632,0.42105263157894735,1,0.38,0.38,0.38,0.9215686274509803,0.6666666666666666,0.736842105263158,0.6842105263157895,1,0.0,0.0,0.58,0.9215686274509803,0.42857142857142855,0.8421052631578947,0.368421052631579,1
226,True,257708824,445397793,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6464646464646464,0.8446531791907514,0.4670487106017192,0.8636363636363636,0.0,0.6,0.55,0.72,0.7051282051282051,0.8398133748055988,0.514792899408284,0.8095238095238095,0.23809523809523814,1,0.54,0.71,0.7,0.8398133748055988,0.514792899408284,0.7619047619047619,0.23809523809523814,1,0.0,0.0,0.4,0.7903225806451613,0.4576271186440678,0.7619047619047619,0.5238095238095238,1,0.0,0.0,0.0,0.7903225806451613,0.5364238410596026,0.8571428571428572,0.23809523809523814,1
227,True,257708824,469792011,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.673913043478261,0.7712264150943396,0.49271137026239065,0.8095238095238095,0.04761904761904767,0.75,0.0,0.0,0.7234042553191489,0.8333333333333334,0.5275080906148867,0.736842105263158,0.1578947368421053,1,0.0,0.0,0.7291666666666667,0.8333333333333334,0.5309446254071661,0.5789473684210527,0.1578947368421053,1,0.5,0.42,0.42,0.8910891089108911,0.7083333333333334,0.5789473684210527,0.736842105263158,1,0.64,0.64,0.64,0.8910891089108911,0.5362318840579711,0.631578947368421,0.1578947368421053,1
228,True,257708824,502479860,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5569620253164557,0.7133858267716535,0.4222222222222222,0.6666666666666667,0.04761904761904767,0.75,0.0,0.0,0.6,0.7869718309859155,0.48881789137380194,0.6842105263157895,0.21052631578947367,1,0.0,0.0,0.5970149253731344,0.7869718309859155,0.49032258064516127,0.5789473684210527,0.21052631578947367,1,0.0,0.0,0.33,0.7053571428571429,0.40350877192982454,0.6842105263157895,0.368421052631579,1,0.0,0.0,0.4666666666666666,0.7053571428571429,0.436241610738255,0.5263157894736843,0.21052631578947367,1
229,True,257708824,508187158,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5161290322580645,0.45225102319236016,0.30279898218829515,0.6956521739130435,0.0,0.6,0.0,0.0,0.47692307692307695,0.7163958641063516,0.30279898218829515,0.6818181818181819,0.18181818181818177,1,0.0,0.0,0.4776119402985075,0.7163958641063516,0.29949238578680204,0.6818181818181819,0.18181818181818177,1,0.0,0.0,0.37,0.76,0.5357142857142857,0.6363636363636364,0.5,1,0.0,0.0,0.43820224719101125,0.76,0.3567251461988304,0.6363636363636364,0.18181818181818177,1
230,True,257708824,634700157,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.3209876543209876,0.26869743123437145,0.16363636363636364,0.21794871794871795,0.02564102564102566,0.3333333333333333,0.0,0.0,0.4318181818181818,0.23006932409012132,0.16099773242630386,0.26027397260273977,0.0547945205479452,1,0.0,0.0,0.4935064935064935,0.39072847682119205,0.24271844660194175,0.38636363636363635,0.09090909090909094,1,0.0,0.0,0.44285714285714284,0.4470046082949309,0.3870967741935484,0.38636363636363635,0.15909090909090906,1,0.0,0.0,0.0,0.4470046082949309,0.6223776223776224,0.38636363636363635,0.13636363636363635,1
231,True,257708824,634834812,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6226415094339622,0.7306717363751585,0.3544973544973545,0.6923076923076923,0.0,0.6,0.0,0.0,0.6346153846153846,0.6628643852978454,0.38005390835579517,0.6799999999999999,0.16000000000000003,1,0.0,0.0,0.6373626373626373,0.6628643852978454,0.3875338753387534,0.6799999999999999,0.16000000000000003,1,0.0,0.0,0.46,0.6814814814814815,0.4576271186440678,0.64,0.24,1,0.0,0.0,0.0,0.6814814814814815,0.5466666666666666,0.6799999999999999,0.19999999999999996,1
232,True,257708824,643356518,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.48958333333333337,0.390625,0.2704714640198511,0.6071428571428572,0.0,0.6,0.0,0.0,0.5211267605633804,0.5951219512195122,0.27680798004987534,0.5925925925925926,0.14814814814814814,1,0.0,0.0,0.5205479452054794,0.5951219512195122,0.2704714640198511,0.5555555555555556,0.14814814814814814,1,0.0,0.0,0.46,0.6153846153846154,0.5357142857142857,0.5925925925925926,0.33333333333333337,1,0.0,0.0,0.0,0.6153846153846154,0.34104046242774566,0.5555555555555556,0.14814814814814814,1
233,True,257708824,656145157,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.4948453608247423,0.39085989176187613,0.2641975308641975,0.6071428571428572,0.0,0.6,0.0,0.0,0.5277777777777778,0.5939024390243902,0.27680798004987534,0.5925925925925926,0.14814814814814814,1,0.0,0.0,0.527027027027027,0.5939024390243902,0.2704714640198511,0.5555555555555556,0.14814814814814814,1,0.0,0.0,0.46,0.6193548387096774,0.5636363636363636,0.5925925925925926,0.33333333333333337,1,0.0,0.0,0.0,0.6193548387096774,0.34104046242774566,0.5555555555555556,0.14814814814814814,1
234,True,257708824,716322743,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.0,0.24176049129989766,0.14798206278026907,0.24390243902439024,0.03658536585365857,0.3,0.0,0.0,0.4318181818181818,0.21130123358535616,0.14798206278026907,0.23750000000000004,0.050000000000000044,1,0.0,0.0,0.45783132530120485,0.33951406649616367,0.23076923076923078,0.3529411764705882,0.07843137254901966,1,0.0,0.0,0.40506329113924056,0.38492063492063494,0.4576271186440678,0.37254901960784315,0.1568627450980392,1,0.0,0.0,0.0,0.38492063492063494,0.5782312925170068,0.33333333333333337,0.0980392156862745,1
235,True,257708824,774980032,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.44,0.4894845360824742,0.23373493975903614,0.5428571428571429,0.05714285714285716,0.42857142857142855,0.0,0.0,0.4852941176470588,0.45300592718035565,0.27680798004987534,0.48484848484848486,0.12121212121212122,1,0.0,0.0,0.49275362318840576,0.45300592718035565,0.2704714640198511,0.48484848484848486,0.12121212121212122,1,0.0,0.0,0.46,0.46534653465346537,0.5636363636363636,0.5454545454545454,0.33333333333333337,1,0.0,0.0,0.0,0.46534653465346537,0.5064935064935064,0.48484848484848486,0.12121212121212122,1
236,True,257708824,775721328,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5405405405405406,0.515693112467306,0.2864321608040201,0.625,0.0625,0.42857142857142855,0.0,0.0,0.5161290322580645,0.485921889191644,0.2832080200501253,0.5161290322580645,0.12903225806451613,1,0.0,0.0,0.5238095238095238,0.485921889191644,0.2864321608040201,0.5161290322580645,0.12903225806451613,1,0.0,0.0,0.46,0.4895833333333333,0.5636363636363636,0.5806451612903225,0.3548387096774194,1,0.0,0.0,0.0,0.4895833333333333,0.5064935064935064,0.4838709677419355,0.12903225806451613,1
237,True,257708824,775856472,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.3859649122807018,0.4033186589908568,0.20470588235294118,0.5405405405405406,0.027027027027026973,0.42857142857142855,0.0,0.0,0.4473684210526316,0.3694004135079256,0.21904761904761905,0.4722222222222222,0.11111111111111116,1,0.0,0.0,0.4487179487179487,0.3694004135079256,0.21904761904761905,0.5,0.11111111111111116,1,0.0,0.0,0.5,0.4034334763948498,0.5925925925925926,0.5,0.3055555555555556,1,0.0,0.0,0.0,0.4034334763948498,0.5064935064935064,0.5,0.11111111111111116,1
238,True,257708824,816959686,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.6153846153846154,0.782608695652174,0.45454545454545453,0.6666666666666667,0.0,0.75,0.0,0.0,0.5921052631578947,0.7952755905511811,0.4586894586894587,0.5789473684210527,0.1578947368421053,1,0.0,0.0,0.5897435897435898,0.7952755905511811,0.4586894586894587,0.5789473684210527,0.1578947368421053,1,0.0,0.0,0.41,0.704,0.4827586206896552,0.6842105263157895,0.26315789473684215,1,0.0,0.0,0.0,0.704,0.3567251461988304,0.42105263157894735,0.1578947368421053,1
239,True,257708824,823236466,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5816326530612245,0.7483311081441922,0.3875338753387534,0.5714285714285714,0.0,0.75,0.0,0.0,0.5783132530120482,0.6874154262516915,0.38005390835579517,0.5789473684210527,0.1578947368421053,1,0.0,0.0,0.5764705882352942,0.6874154262516915,0.3837837837837838,0.4736842105263158,0.1578947368421053,1,0.0,0.0,0.37,0.5620437956204379,0.43333333333333335,0.6842105263157895,0.26315789473684215,1,0.0,0.0,0.0,0.5620437956204379,0.38095238095238093,0.5789473684210527,0.21052631578947367,1
240,True,257708824,823250898,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5876288659793815,0.7626538987688098,0.4143646408839779,0.5714285714285714,0.0,0.75,0.0,0.0,0.5925925925925926,0.7069444444444445,0.36533333333333334,0.5789473684210527,0.1578947368421053,1,0.0,0.0,0.5903614457831325,0.7069444444444445,0.36533333333333334,0.4736842105263158,0.1578947368421053,1,0.0,0.0,0.41,0.5735294117647058,0.4576271186440678,0.6842105263157895,0.26315789473684215,1,0.0,0.0,0.0,0.5735294117647058,0.38922155688622756,0.5789473684210527,0.21052631578947367,1
241,True,257708824,823288289,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5053763440860215,0.4,0.27680798004987534,0.31999999999999995,0.040000000000000036,0.75,0.0,0.0,0.4307692307692308,0.6260053619302949,0.2832080200501253,0.38095238095238093,0.1428571428571429,1,0.0,0.0,0.44776119402985076,0.6260053619302949,0.28,0.4285714285714286,0.1428571428571429,1,0.0,0.0,0.37,0.583941605839416,0.5087719298245614,0.5714285714285714,0.23809523809523814,1,0.0,0.0,0.0,0.583941605839416,0.3333333333333333,0.5238095238095238,0.1428571428571429,1
242,True,257708824,878397624,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.29230769230769227,0.38169084542271137,0.20470588235294118,0.45238095238095233,0.09523809523809523,0.42857142857142855,0.0,0.0,0.5696202531645569,0.47178538390379277,0.19347319347319347,0.44999999999999996,0.125,1,0.0,0.0,0.5679012345679013,0.47178538390379277,0.19069767441860466,0.44999999999999996,0.125,1,0.38,0.46,0.46,0.4739583333333333,0.3870967741935484,0.44999999999999996,0.275,1,0.0,0.0,0.0,0.4739583333333333,0.46835443037974683,0.475,0.09999999999999998,1
243,True,257708824,1190729923,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.48484848484848486,0.41928571428571426,0.28,0.6363636363636364,0.0,0.75,0.0,0.0,0.4375,0.6914728682170542,0.3050847457627119,0.5714285714285714,0.1428571428571429,1,0.0,0.0,0.4307692307692308,0.6914728682170542,0.3045977011494253,0.5714285714285714,0.1428571428571429,1,0.0,0.0,0.39,0.696,0.4827586206896552,0.7142857142857143,0.33333333333333337,1,0.0,0.0,0.4482758620689655,0.696,0.3028571428571429,0.5238095238095238,0.1428571428571429,1
244,True,257708824,1226880130,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.49,0.319379115710254,0.19069767441860466,0.5428571428571429,0.0,0.5,0.0,0.0,0.5434782608695652,0.45561594202898553,0.23076923076923078,0.5294117647058824,0.11764705882352944,1,0.0,0.0,0.5416666666666666,0.45561594202898553,0.23076923076923078,0.5294117647058824,0.11764705882352944,1,0.0,0.0,0.4920634920634921,0.47783251231527096,0.4827586206896552,0.47058823529411764,0.2941176470588235,1,0.0,0.0,0.0,0.47783251231527096,0.43209876543209874,0.47058823529411764,0.1470588235294118,1
245,True,257708824,1172914744,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5315315315315315,0.5803439803439804,0.32642487046632124,0.6,0.033333333333333326,0.5,0.0,0.0,0.5918367346938775,0.584051724137931,0.3544973544973545,0.6071428571428572,0.1428571428571429,1,0.0,0.0,0.5882352941176471,0.584051724137931,0.35092348284960423,0.6071428571428572,0.1428571428571429,1,0.0,0.0,0.46,0.5823529411764706,0.5357142857142857,0.5714285714285714,0.3571428571428571,1,0.0,0.0,0.0,0.5823529411764706,0.5064935064935064,0.5357142857142857,0.1428571428571429,1
246,True,257708824,1193132930,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.43137254901960786,0.4482496194824962,0.28,0.4444444444444444,0.05555555555555558,0.6,0.75,0.8,0.7894736842105263,0.5009242144177449,0.3368146214099217,0.4285714285714286,0.4,1,0.72,0.79,0.7796610169491526,0.5009242144177449,0.3368146214099217,0.4285714285714286,0.4,1,0.5,0.46,0.46,0.5050505050505051,0.6538461538461539,0.48571428571428577,0.4285714285714286,1,0.0,0.0,0.0,0.5050505050505051,0.6453900709219859,0.4571428571428572,0.4,1
247,True,257708824,1311572041,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.47747747747747743,0.3381259295984135,0.20470588235294118,0.5714285714285714,0.0,0.75,0.0,0.0,0.5,0.46485473289597,0.21040189125295508,0.5925925925925926,0.14814814814814814,1,0.0,0.0,0.5,0.46485473289597,0.2132701421800948,0.5925925925925926,0.11111111111111116,1,0.0,0.0,0.46,0.5111111111111111,0.4827586206896552,0.5925925925925926,0.2222222222222222,1,0.0,0.0,0.0,0.5111111111111111,0.39759036144578314,0.5555555555555556,0.11111111111111116,1
248,True,257708824,1394011598,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.48648648648648646,0.616156282998944,0.2704714640198511,0.5757575757575757,0.030303030303030276,0.6,0.0,0.0,0.509090909090909,0.5227272727272727,0.2736318407960199,0.5625,0.15625,1,0.0,0.0,0.5,0.5227272727272727,0.27680798004987534,0.5625,0.15625,1,0.0,0.0,0.46,0.45226130653266333,0.36507936507936506,0.5,0.21875,1,0.0,0.0,0.0,0.45226130653266333,0.47770700636942676,0.4375,0.125,1
249,True,257708824,1462536484,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.3584905660377359,0.5874055415617129,0.2641975308641975,0.5161290322580645,0.032258064516129004,0.6,0.0,0.0,0.46875,0.48973880597014924,0.29292929292929293,0.48275862068965514,0.1724137931034483,1,0.0,0.0,0.46969696969696967,0.48973880597014924,0.28967254408060455,0.48275862068965514,0.1724137931034483,1,0.0,0.0,0.46,0.4421052631578947,0.3870967741935484,0.5517241379310345,0.2068965517241379,1,0.0,0.0,0.0,0.4421052631578947,0.47770700636942676,0.5172413793103448,0.1724137931034483,1
250,True,257708824,1708151736,multisig WalletSimple/BitGo forwarder,multisig WalletSimple/BitGo forwarder,0.0,0.0,0.5833333333333334,0.7093655589123867,0.3617021276595745,0.5555555555555556,0.03703703703703709,0.6,0.0,0.0,0.5903614457831325,0.7205882352941176,0.4143646408839779,0.6,0.16000000000000003,1,0.0,0.0,0.5882352941176471,0.7205882352941176,0.4143646408839779,0.64,0.16000000000000003,1,0.0,0.0,0.42,0.6906474820143885,0.43333333333333335,0.6799999999999999,0.31999999999999995,1,0.0,0.0,0.0,0.6906474820143885,0.47770700636942676,0.52,0.16000000000000003,1
